idnum,ClustersMLProbScorer_LeaveUnscored
     3800760322,0.595624773065253
      353755139,-0.603730719296904
     2729656324,-0.027502605918993
     2830325078,-0.309218374425819
     1318838287,-0.898742130392089
      946176016,-0.662278759773477
      453500945,-0.762774536099361
     3191791619,-0.650841401959476
      839647252,-0.944206961764696
     2511904795,-0.867364993247613
     3333611548,-0.671183717640179
     3737272353,-0.739971986870363
      185188386,-0.797009191596892
      573325347,0.225530576482231
     2124324901,-0.804397269046114
      197165095,1.407568928260821
     1188814891,-0.690780421667492
      982360109,-0.633787262161012
     1910931504,-0.760758450853942
      966934580,-0.186841186886396
     1563967552,-0.110988457071154
     3562463301,-0.944206961764696
     3795304520,-0.739081595806593
      421388363,-0.707910793577580
     1053548620,-0.910268425669651
      596918352,-0.684755574579655
     3317047384,-0.427256176064561
     2813616217,-0.790309574817982
      892067936,-0.784206940175435
     1650581602,-0.332936217208384
      595230820,-0.791063764508983
      271982693,-0.797132857022416
     2847694951,1.656317357774691
     1811882090,-0.825101910563217
      377551549,0.260468769667707
     4113883249,-0.846020001992868
     4256784501,-0.754449989510010
     2713296789,-0.351258097023157
     1919869055,-0.084632251706133
     3376365700,-0.808098592172502
      456062317,-0.748865563821814
     1438113939,-0.560530743960649
     3993051292,0.742359390803767
     2703515805,-0.898742130392089
     1398325407,-0.877397139137343
     2587648164,-0.438120776613227
      273670311,-0.597199914294069
     1003888808,-0.898742130392089
     1604305068,-0.755811749130655
      686342322,-0.644778153907935
      779665589,-0.592186890633668
     3893919927,-0.808025917559421
     3389104312,-0.815382316331146
     1134182585,-0.817204263798961
      627261626,-0.286732188460061
     1191354555,0.558640425301441
     3524886718,-0.635563470361853
     1729274049,1.512125589172918
     2221392069,-0.466317094249227
     2389745864,-0.746272316789055
     3485769930,-0.729334558014337
     2741403852,-0.386387632808809
     2746769613,-0.507786762356095
     1934541010,0.387082937971197
     3035087059,-0.626672265076097
      377725140,-0.743315019072118
      207126743,-0.682486876136869
     2444411098,-0.401347676500959
     2321039579,0.222222102837745
     1908408542,-0.629475065713476
     4243587295,-0.782838827878821
     3824074979,0.040650934729254
     1135370468,-0.651153191296019
     3872112877,-0.469034507221374
      945307889,0.620807797033232
     3187415764,-0.791632964275776
     2530836730,-0.910268425669651
     2476228860,-0.689429842756552
      326115587,-0.331574457587739
      833462533,-0.787018888666209
     1727209735,-0.505144049153127
     1162879243,-0.944206961764696
     2047435022,-0.482249682580795
     2641698861,-0.944206961764696
      294084880,-0.944206961764696
     3877413140,-0.561153306205579
     2554929200,-0.712868930117611
     2803204391,0.345951139823303
     2214011194,-0.760181119661909
      894198086,0.044004893533675
      705610059,-0.699596919483857
     1743118669,-0.838762704966254
     1125007695,-0.816457189105045
     3385723619,0.789713508009457
     2252398935,-0.944206961764696
     3459391835,-0.643313989150675
      304669029,-0.808225137477798
      390603110,-0.666690566180202
     3155247463,-0.743930466319963
     3379814765,-0.713990558586640
     2654183790,-0.644364213541816
     4060651888,-0.874780598959366
      788922738,-0.155015550818532
     2233672054,-0.732368596056976
      537633146,-0.571421771641344
     2078874347,-0.656244225817314
     3638092168,-0.918806422171549
       58196362,-0.847812981258266
     1150966509,-0.898742130392089
     3796042128,-0.551249230263377
     3072508306,-0.066728601276285
     3878986134,-0.918806422171549
      884695447,-0.733277598536280
     2726986138,-0.850894791424189
     1247887771,-0.869072592547993
     1732641187,1.405742660973346
     1760543142,-0.724424701811668
     2428084650,-0.411137150168686
      391848367,0.072327548569213
     2284863940,0.351843119730729
     2877448651,1.294140374197911
     2648768974,0.473536251121846
     3103965649,-0.918806422171549
     2899255767,-0.080293343218675
     2753938852,-0.596148419367734
     1373077981,-0.642684057801621
     3291931107,-0.544473720182228
     2976760295,-0.510115822770904
     3937534441,0.111213918318900
     2566373869,-0.782913535348213
      153805298,-0.820832912312268
     3259998708,0.043479146070508
     2570693374,-0.791063764508983
     2638545403,0.582479307736795
     3669713407,-0.544931112851972
     3405480451,-0.328955376339374
     1470259719,-0.697565587816114
      740557322,-0.597921863192002
     1571799565,-0.918806422171549
     3891479981,-0.908133926544177
      986341913,-0.438305766537434
      705159706,-0.620531006163660
     1081721374,-0.762002558915647
     1863241819,-0.700276655812505
     2597126692,-0.610843429418471
      221667877,-0.499893181304460
     1914327446,-0.798064921640540
      223183399,1.057775343003295
     3211469352,-0.814429414935844
      241197609,-0.411689324763883
     1984922154,-0.242215207142833
     2576130613,-0.737640808896898
     3395469881,-0.794578573068931
     3402240151,-0.754578059457538
     1663754816,-0.944206961764696
     1271890500,-0.838762704966254
     1343382088,0.420826573967524
     3033178703,-0.863736344734306
      292889168,-0.908133926544177
      666796625,-0.736934899543259
     3016565331,-0.740295973344765
     2052186708,-0.318816505493370
     1490195897,-0.728836000004316
     4169212504,-0.554372713983655
      417350235,-0.463530294655076
     1728774750,-0.859022659165550
      311411296,-0.898742130392089
     1287709284,-0.708213943274805
     4235797096,-0.910908775407293
      675529322,-0.696871875600334
     1059373679,2.086489065100503
     4062413426,-0.944206961764696
     1409090165,-0.744919450914766
     4113760888,-0.654248723242034
      369566332,0.347320776762150
     2875887722,-0.836414755928232
     4098630272,-0.711323197000913
     4028572289,-0.757714587339139
     1352336002,-0.305014427576789
      906519175,-0.059055839241320
      304628365,-0.269689229371302
       10216085,-0.416648223625030
     1988797078,-0.578855164845809
     2873991845,1.316727440658050
      437625510,-0.926490619023257
     2165359274,-0.792110431401582
       73499309,0.395554104321905
      453935793,-0.812508365722917
      952656562,-0.657067086010483
     4205724340,-0.193076719510208
     2069758649,-0.584294834224265
     2741191355,0.004001584744856
     3283878590,0.494701588700197
     3142525631,-0.813473210149040
      523649730,-0.609681906144358
     4123853512,-0.923075420422498
     1685709517,-0.720988920540770
     1258242766,-0.762341283598297
     1070883551,-0.767229286595634
     1791967981,-0.472297665110616
     3400393458,-0.689280936031846
     4201267955,-0.761066936798981
     2118558452,0.284496114823465
     1015923445,-0.791230966940479
      949631785,-0.678287503214536
     3668738810,-0.811227666247633
     1073349371,-0.784461809535298
     2505499390,-0.443470237992928
     4166579669,-0.913043274532768
     3559965440,-0.696782938136773
      897123075,-0.781689247635530
     2681979655,-0.809196873594820
     1441981193,1.067544234000882
     4106216208,-0.671703589840602
     3462333912,-0.898742130392089
      638078708,-0.313576310140330
     2974147351,-0.272721996878747
     2914370328,-0.437266976963037
     1892746009,-0.719843151903060
     3677799199,0.571504424733313
     1169204003,0.346833653568872
     1936007973,-0.836109573374697
      806708007,-0.816906196242511
     1608631094,-0.343325806999285
     1696105276,-0.806104868346494
     2249868093,-0.716140050027401
