idnum,HomeScorer_LeaveUnscored,ClustersMLProbScorer_LeaveUnscored,logistic_ensemble_regularization_factor=1e-06,logistic_ensemble_regularization_factor=0.5
      146835745,0.050961073620623,0.068075690993060,0.500025149198182,0.525131278170434
      147615847,1.362498997459717,0.886087159952787,0.500467102344131,0.785267773558672
      148438730,-0.806025965717732,-0.741571844786314,0.499675892183298,0.251366075366115
      150592548,1.536309202008617,1.337867621639564,0.500601144327204,0.877327697726360
      151276515,0.706662388565205,0.168660404782504,0.500178322217251,0.559352609536915
      153026235,-0.887982596822292,-0.781971306448539,0.499650630612209,0.240472540847423
      153805298,-0.964746147576696,-0.820832912312268,0.499626745076888,0.230295523452083
      154289260,-1.017629313505928,-0.759551442419894,0.499629644028320,0.247079619081327
      154606057,0.677604816787697,1.174870407528285,0.500393676167184,0.850698225093779
      154824772,1.149051832308632,1.618540280752335,0.500585428532996,0.916308627264952
      155749111,-0.097800877730690,-0.707448349567914,0.499824955886898,0.258547961643179
      156822966,-1.158399507653828,-0.776577630444096,0.499597763903737,0.242863274928576
      156964214,0.118905446280268,-0.290935034178590,0.499959820680815,0.392646537300598
      157732323,0.185743441577824,-0.132842170617471,0.500007928962749,0.449769643667005
      158222197,-0.379662900805764,-0.501519466352440,0.499813878532393,0.322758499345635
      158502627,-0.753929329219714,-0.650005898016076,0.499706431445357,0.277738099302032
      158940143,0.622151766533576,0.906363631109603,0.500323574925203,0.792583264027322
      159374064,0.202689242480141,-0.188011603906864,0.499999190082430,0.429420996844355
      159635782,-0.596885701977463,-0.675427020279362,0.499732234592032,0.269623310028730
      164953467,-0.478490934206519,-0.711297532190000,0.499748015672561,0.258796477180302
      169660931,1.557156253781596,1.766962677442207,0.500699625084786,0.931315970568748
      169859367,0.020781413128328,0.794912792129259,0.500178873529766,0.765922439757382
      171698843,-0.611380552772795,-0.705996859361738,0.499722618126670,0.260789488181653
      171775437,-1.057088664688691,-0.705535146872335,0.499633629331526,0.262514434283592
      171778968,-0.277529737198026,-0.766313823637375,0.499776092342610,0.242684221974640
      173299067,0.559954988163423,1.508841255697115,0.500443565584072,0.903824844702000
      173341789,-1.473787181478510,-0.944206961764696,0.499497878290037,0.200804168772153
      174795272,-1.016941337744567,-0.664773328572856,0.499650613502349,0.274307595089278
      174906694,0.126082480136218,-0.381056243829712,0.499941446867400,0.361058643525329
      175198917,-0.175694943582014,-0.662495767184567,0.499819266495162,0.271894644188963
      176258242,-0.636083404058715,-0.671412721983583,0.499725281897576,0.270947321301061
      177470199,-0.603386500876368,-0.733198255538485,0.499718237226076,0.253015300510376
      178086079,1.329272797629731,1.365433853922247,0.500565819909212,0.882083870977805
      178436741,0.049523185417602,0.400637769739077,0.500097958015732,0.644909327767232
      178871054,-1.219797672829124,-0.685719117669730,0.499605461784962,0.268868332280966
      179509162,-1.255876600164455,-0.772166332251449,0.499579249309918,0.244408005982644
      180828873,2.132902910033888,1.380767242456022,0.500729823382950,0.882915135362599
      182988375,-0.425768540248653,-0.705879461909837,0.499759744956412,0.260162220523005
      183204935,-1.342710862511835,-0.898742130392089,0.499534071476234,0.211505090080671
      183359707,-0.088564214639160,-0.765959544523868,0.499813941557848,0.242139705490626
      185188386,-1.260116918155420,-0.797009191596892,0.499572941346765,0.237643336833850
      185407090,0.903283441015855,0.573827471281538,0.500306678370785,0.698319611318101
      185988792,0.195393839975720,0.531390071168562,0.500155854347676,0.687635851518658
      186731606,-1.367635897297080,-0.877397139137343,0.499533780909149,0.216942352346893
      187263797,0.717755369593768,1.265647606050250,0.500421654216016,0.867008392163052
      187609815,-0.906662389014596,-0.494570909377904,0.499710066597095,0.327169475838662
      188351587,0.478589141277674,0.183060650668295,0.500135898960769,0.565676610111735
      189960673,-1.444436485022669,-0.944206961764696,0.499503745044821,0.200717102290326
      192418760,0.652821208612227,0.275196559526443,0.500190976531388,0.598316631596481
      192734429,2.120437083824758,2.063352111008516,0.500877361548632,0.954296857999299
      193102160,-0.712045241577652,-0.541622639207487,0.499738625773947,0.311138380010666
      193628988,-0.945622816902094,-0.835134056452947,0.499627424189116,0.226473747697028
      194913990,2.131121496458064,1.994234742362302,0.500864305433177,0.949573890431593
      195805052,0.606187271989801,0.731103719522470,0.500281862232449,0.746383911230470
      197093544,-0.796261784373762,-0.818484963274246,0.499660938610098,0.230364255898727
      197165095,1.062187506588532,1.407568928260821,0.500521694821859,0.888954531344440
      199543593,-0.769272230267450,-0.507422965778956,0.499734703959118,0.322408060005239
      202267452,0.806578820403797,0.185868787553488,0.500202076353692,0.565215976780683
      203774297,-0.346635526647429,-0.373335170656532,0.499848654757252,0.365744932078602
      203979224,-1.226195525141692,-0.864163244559401,0.499564961450214,0.219865929131419
      204878041,-1.283624771711235,-0.852111455925710,0.499556131168618,0.223149175789086
      206055142,-0.405657149407188,-0.418828492818332,0.499826857922001,0.350398369955509
      206110424,-0.961167844360263,-0.813699619520563,0.499629028202507,0.232175377550258
      207126743,-0.750658276704395,-0.682486876136869,0.499699946051882,0.268111887425489
      209158401,1.467213550984441,1.952955308024895,0.500722527520539,0.947160000217098
      209313138,-1.081003783327961,-0.455058789494983,0.499683903052240,0.340998044312620
      214707270,-0.367676580728994,-0.517800866646075,0.499812695809750,0.317424538234106
      215066694,0.903178697971795,1.572794406994876,0.500526227465331,0.911292656568440
      218664243,-0.268021438352271,-0.522728764448495,0.499831532225801,0.315435954119551
      221667877,0.380415554586287,-0.499893181304460,0.499966164172673,0.320222500184479
      222170761,-0.459114794599508,0.066986334117951,0.499922953304104,0.527077195963421
      222329944,0.864616030860496,1.480362971650663,0.500498203224955,0.899560394151719
      222815474,-0.496790211349739,-0.594439041318083,0.499770043093628,0.293681354171955
      223183399,1.082712057950771,1.057775343003295,0.500448913769499,0.826054925955855
      224849060,-0.862924739504985,-0.786463918893586,0.499654651833367,0.239166298766958
      224853921,-0.053261523157743,-0.474137400071144,0.499885139731077,0.330414563123357
      225113954,0.633810592598662,-0.142300542813710,0.500095411889036,0.444234309726370
      225832912,-0.429374230227257,-0.419806774116655,0.499821902213062,0.350166032415050
      225947859,1.188963701409635,0.887003724041548,0.500432616747362,0.786038299892445
      226736066,-0.270942472087913,-0.564000383069406,0.499821876968121,0.302306276257184
      227023597,0.738965387004665,0.699001106782371,0.500301346498228,0.736736442976424
      227104646,1.649944285566976,1.727457418449333,0.500709488843057,0.927333612199662
      227245329,-1.307159061133775,-0.810373866597443,0.499560600823783,0.234206269476051
      227821952,-0.453800571453256,-0.595727109897491,0.499778352957294,0.293118231727578
      233278274,-1.031185887605239,-0.821067707216070,0.499613413177412,0.230451202313105
      235994585,0.740583918369745,0.922177728558982,0.500350723605244,0.796079489362457
      237574474,-0.202712172944714,-0.602587522530435,0.499827033825888,0.290045435060906
      237580894,-0.039386494313689,-0.573423880999631,0.499866090245194,0.298452471735316
      241197609,-0.811645404227725,-0.411689324763883,0.499747276189856,0.354542066955480
      242878731,-1.289547826752711,-0.814429414935844,0.499563229642973,0.233064745697908
      242955686,-0.679962935575275,-0.703367867938862,0.499709487394187,0.261791194373787
      244462675,0.224590402836042,0.270757987178303,0.500104404087116,0.598627980441922
      245934481,0.020988471051779,-0.171316263247111,0.499966540434385,0.436359702603274
      246209747,-1.136975732845828,-0.657330279300919,0.499628256414303,0.276967532237666
      246808812,-0.045818397057204,0.239621828208905,0.500043509814061,0.588629663458088
      250920048,0.148910701479796,-0.177609478168718,0.499990726923512,0.433471278579761
      251426884,-0.402904044543184,-0.644683880196560,0.499777765840358,0.278028975202298
      254693089,1.809413026252557,2.029125417531530,0.500807669804996,0.952279615854583
      254839696,-0.656503038869231,-0.379344293908820,0.499785396144500,0.364994711298822
      256070847,-1.004679981649705,-0.757029684167369,0.499632786677872,0.247735486219839
      257654678,0.013762364359600,-0.067409438735434,0.499987934479274,0.474818177919009
      260302946,-0.589294167139356,-0.586340395886178,0.499753333014723,0.296550243900193
      261510752,-0.364701699667231,-0.597862879558159,0.499795693035725,0.292117785003514
      262695517,-1.227318643426854,-0.891057933540380,0.499558825581832,0.213065182606899
      264425091,-0.489781811984321,-0.499846764418715,0.499792235084972,0.323749720697883
      267021979,-1.207757908208242,-0.897461430916804,0.499561328004111,0.211407637202697
      267269087,-0.751865431467931,0.235744154797627,0.499901529382099,0.590388548950521
      267507893,-0.839611169090937,-0.817204263798961,0.499652555221427,0.230845418994322
      267789728,0.772240691815313,1.412004366622149,0.500464713788342,0.890131332489786
      268442623,-1.255114954998741,-0.918806422171549,0.499547170487025,0.206291302384453
      271023484,1.396883870737994,1.916758268569465,0.500700513715174,0.944459628743760
      271497799,-0.230180688022306,-0.685207600200732,0.499803383622102,0.265435834331250
      271982693,-0.960681022906616,-0.797132857022416,0.499632766837586,0.236608554190973
      272374884,-1.052878995148313,-0.878464388700080,0.499596461430814,0.215686003650256
      272904435,-0.105327042020409,-0.717372045653592,0.499821270319738,0.255746722439621
      273670311,-0.020860513134230,-0.597199914294069,0.499864567402178,0.291009050766210
      273895788,0.248175029921737,-0.267214989135023,0.499990873317502,0.400542172024219
      274416329,1.663338539950607,1.343236818665942,0.500627715666628,0.877935662283092
      274990305,1.662122932872951,1.799572487831645,0.500727773826870,0.934244021886060
      275753215,2.945062606867964,3.060558339050380,0.501261373140571,0.989133522175710
      277219886,0.910760433345687,1.247694181441659,0.500456286871198,0.863469719281046
      277784697,-0.131074162963274,-0.509511810339802,0.499861810963739,0.319158446527424
      279688893,1.058630854182269,1.099850640586056,0.500453348331975,0.834951295593351
      280409396,-0.835477291743843,-0.794578573068931,0.499658354582917,0.236878813965984
      280722793,-0.531869532561756,0.276299638181643,0.499954417220037,0.603962546031416
      280945415,-1.421737509861562,-0.944206961764696,0.499508282222468,0.200649786993655
      283261510,-0.112220262369205,0.854674193715851,0.500165423898363,0.781944890338708
      283691199,-0.344745591180826,-0.528629638102277,0.499814899233485,0.313843615072949
      284764044,0.895855156667705,1.060653359324142,0.500412196506301,0.827165381742709
      286638994,-0.177314056667170,-0.404826910075482,0.499875577760245,0.354201131194522
      287219131,0.174394832863198,0.055189414844123,0.500046989372949,0.519765891951154
      288190048,3.411749952467945,3.810194177809993,0.501519422783592,0.996391289235626
      288397188,0.161814471914932,0.540675142364376,0.500151183173070,0.690735821955855
      292889168,-1.441832806288644,-0.908133926544177,0.499512194226667,0.209481338848294
      294084880,-1.305247402885243,-0.944206961764696,0.499531566812818,0.200304594021349
      295515825,-0.870708479200615,-0.678236173592709,0.499676884132470,0.269795010743082
      297135336,0.515363081235583,-0.536212446245525,0.499985155269068,0.308013328810751
      298478170,1.467536222731956,2.185534144342184,0.500773712092120,0.962062651212443
      298740821,-0.188551945917872,0.165437311103037,0.499998673981974,0.562244741180937
      299878257,1.463968638815815,2.439293310553106,0.500828774411868,0.973705654553152
      300129367,-0.747872984606945,-0.229918936737014,0.499799975953582,0.418446063764448
      302869304,2.184386599353496,1.950648947838883,0.500865372281189,0.946317970574816
      304628365,0.425364659453939,-0.269689229371302,0.500025747015275,0.398870566555708
      304669029,-1.389181145164859,-0.808225137477798,0.499544678146323,0.235054195400366
      309935240,0.046786252729291,-0.379359201521760,0.499925969755488,0.361981371136687
      310050312,0.413745844702712,0.847847354012874,0.500269056033477,0.778531435562601
      311411296,-1.379032961977933,-0.898742130392089,0.499526811243906,0.211617098830392
      313550011,0.002464335946910,-0.656477496078884,0.499856200638084,0.273021362688350
      313775948,-0.230188437088870,-0.830412747673029,0.499771466386624,0.225392326543594
      314179150,-1.375801574916519,-0.898742130392089,0.499527457148764,0.211607132239883
      315616399,0.402755699636802,0.445322746609771,0.500178385485560,0.658555821502287
      315926660,-0.209870361800177,-0.588903827693058,0.499828610650451,0.294294223064805
      317244499,-1.196593478358659,-0.796603297953667,0.499585727927579,0.237540286225704
      321967324,0.195101820210827,0.019956203386662,0.500043384223751,0.506540318443098
      322304573,-1.006240427974300,-0.520178037993552,0.499684534084945,0.319216735579753
      322589684,0.477672930206982,-0.071354427411341,0.500079796091759,0.471213356280913
      325637099,0.998702701153737,1.429344376839203,0.500513791360951,0.892233746205435
      326115587,0.026087065857739,-0.331574457587739,0.499932335256126,0.378690739940828
      326324523,-1.401017857861034,-0.944206961764696,0.499512423763786,0.200588356272174
      326528240,-1.441989168724270,-0.944206961764696,0.499504234225881,0.200709843800315
      330002118,-0.532383736165229,-0.531037302294404,0.499776864012543,0.313817195895347
      333893490,-0.402985593025961,-0.713990558586640,0.499762516125843,0.257759463544979
      334941208,-0.636063952013216,-0.671914244575723,0.499725175552491,0.270799490449472
      335181247,-1.141084396456316,-0.891057933540380,0.499576062491604,0.212797999206605
      336466512,-0.764951917005624,-0.834760519105989,0.499663619655722,0.225986597407911
      338411911,-0.030070359026775,0.646329291576823,0.500136050788272,0.724065594349481
      338923006,-0.597539414861226,-0.653620316535213,0.499736896976942,0.276079581797477
      339741137,-1.397101346239276,-0.926490619023257,0.499517100614306,0.204847975264395
      339972341,0.531328886220883,-0.596940216900469,0.499974998795116,0.288986885759835
      340897089,-0.148356543608558,-0.470910240679058,0.499866840995594,0.331870215807327
      340975058,-0.795398903768408,-0.741696865449377,0.499677988892297,0.251294015022637
      341067441,2.122497356351305,2.012687402599683,0.500866637434928,0.950883218004308
      341165672,-0.330531281426155,-0.293999988577610,0.499869311405813,0.393538025916157
      351587919,-0.678990698979843,-0.359089760659685,0.499785353091858,0.372122966156537
      353755139,-0.481579108242838,-0.603730719296904,0.499771041277754,0.290756406123535
      354131348,-1.057373288843485,-0.735496145489874,0.499626987097938,0.253954862547742
      358066379,0.165120849167439,0.546420502510445,0.500153106882104,0.692550668770820
      358138185,1.304272409061844,1.591985525387493,0.500610618082087,0.912992599836682
      358260511,-1.087707750003275,-0.824269455904282,0.499601411583196,0.229790151851233
      358387950,1.620448025904038,0.658097496755273,0.500468550953785,0.721469023827477
      358642912,-1.263793421452469,-0.883587186601219,0.499553176879063,0.215053546251672
      359864230,-0.696270156356009,-0.767812716356597,0.499692063032890,0.243697497312274
      361732358,0.435058066809567,-0.073602450781429,0.500070783915468,0.470574116802606
      361739092,1.819706518708900,1.333541449304898,0.500656840198720,0.876063704030479
      362989846,0.861766743972377,0.364464362238252,0.500252362391575,0.628960164934033
      363141879,-1.253179789431387,-0.875022254753214,0.499557180929007,0.217184821769518
      363750706,-1.165544561441881,-0.733699100511855,0.499605760293431,0.254842670017382
      366201244,-0.203300632340127,0.037094198507913,0.499967516479094,0.514769164604919
      366315104,0.593257078741510,0.856130481154907,0.500306758212194,0.780085788398626
      367016021,-0.658391958408901,-0.675108115945734,0.499720010518906,0.269941035209328
      368218175,-0.509614793975262,-0.890865828619088,0.499702325879184,0.210896628653637
      369566332,0.369406890318570,0.347320776762150,0.500150179002018,0.625108129209959
      371799902,-0.514251226653021,-0.395903602600498,0.499810190437250,0.358683498698132
      372616876,-0.616112458430248,-0.739111834544204,0.499714393712319,0.251395942219731
      372857885,-0.806833318994855,-0.583526414539094,0.499710468743746,0.298267762967243
      376003904,0.061586076731488,-0.601619852126033,0.499880075738241,0.289337034646933
      376028117,1.345350746850398,1.912230081138996,0.500689217761216,0.944154483764082
      376809818,-0.574108572330325,-0.852580029305159,0.499697849662689,0.220763261128683
      377269886,0.204504200618769,0.492345762343974,0.500149093539937,0.674953799754758
      377551549,0.811414997932161,0.260468769667707,0.500219439900441,0.592317411681188
      377725140,-0.917158151858991,-0.743315019072118,0.499653295404132,0.251263374012541
      379101712,0.773582672419602,1.055546316059404,0.500386633586901,0.826398053219285
      380673055,0.450909120964528,0.147596455912613,0.500122571211402,0.552763107277069
      384586913,-1.368199455643200,-0.877397139137343,0.499533668262451,0.216944122274119
      386305939,0.200634861822329,-0.356006595256221,0.499961854605474,0.369402089557520
      386698600,-0.355303969572187,-0.163396509170484,0.499893066004334,0.440981813623078
      389023725,1.787481806063489,1.500262347961979,0.500687043706444,0.900695206388060
      390159033,0.145515295642120,-0.009688208661451,0.500026956866701,0.495714452339529
      390345144,1.950977405184290,2.006563253561187,0.500831007220519,0.950603888325799
      390603110,-0.751322878033175,-0.666690566180202,0.499703285192446,0.272763462034061
      390794866,0.296549777498214,-0.067380555235363,0.500044465757667,0.473525404259352
      391231816,-0.295207113617561,0.558978472365320,0.500063854491176,0.698320879745868
      391486463,-0.455457015287485,-0.690737054066213,0.499757138939181,0.264640342174761
      391848367,0.560073774676074,0.072327548569213,0.500127847676528,0.524365787685679
      392377518,-0.762917224838140,-0.769163803481615,0.499678444331327,0.243553147477897
      394984483,-0.121889138252846,-0.838122355228612,0.499791419225321,0.223043574328672
      395738321,0.191297002386381,-0.459342017740102,0.499937275266897,0.334308778590533
      396691063,-0.481786143540390,-0.687093074428235,0.499752677082148,0.265794534168329
      401894115,-0.802443373517957,-0.699886093293951,0.499685770698918,0.263235117542595
      402671324,1.785771843300162,2.287849812178933,0.500859811055669,0.967070093028736
      403494131,0.237094143709201,1.018593054056667,0.500271275463210,0.819816500009738
      403655663,2.750986969206007,3.380827312178238,0.501292974387624,0.993257080231388
      405179198,-0.368729389679196,-0.656689929563276,0.499781957939903,0.274322452387969
      407848430,0.880699990056994,0.648929823011359,0.500318671566062,0.721469057127296
      410565817,0.294188860795802,-0.440662609321813,0.499961947476721,0.340111349624465
      411234533,-1.018785443017634,-0.638241250336169,0.499656076568826,0.282263235177949
      411660928,0.881538217170206,0.763171773705299,0.500343949170672,0.754390168158424
      412396401,-0.512457065749763,-0.554440306455961,0.499775703137037,0.306270524801081
      413610202,-0.501698847804354,-0.199737119102804,0.499855816316884,0.428326303307956
      413972780,-0.755135957390958,-0.750821340996703,0.499684031309659,0.248602691191312
      415693165,3.656993205260289,4.179724680278727,0.501649663683420,0.997907922318000
      417350235,-0.030029811516672,-0.463530294655076,0.499892114811396,0.333829117838712
      419379326,2.113019364521682,2.322146916406287,0.500932761064036,0.968476853550127
      419508265,-0.365551520940246,-0.699396852542017,0.499773206285271,0.261812666145179
      421388363,-0.568269544183124,-0.707910793577580,0.499730814685803,0.260086052419228
      421583216,-0.641690781998046,-0.689107380924382,0.499720271831609,0.265785047103919
      422128692,0.552490958774377,0.108001497135061,0.500134173021647,0.537652899690605
      424800740,1.104800933475249,1.717050972891527,0.500598235808545,0.926965805480660
      426711955,2.153725181025969,1.539019084620838,0.500768768672716,0.905168338152220
      427808828,-0.782965050747970,-0.933534466137323,0.499638308872777,0.201310029721921
      430365671,0.320212867656134,0.790654435573085,0.500237789366727,0.763784338016966
      430414510,0.823611796391776,0.926776557746225,0.500368330424136,0.796942625362938
      432072329,-1.285819441874676,-0.877397139137343,0.499550134768335,0.216685508054742
      433057940,-0.600177342268530,-0.584463561297993,0.499751570156014,0.297176653575952
      433974817,-0.283542638707043,-0.667718175044895,0.499796561503316,0.270748600625394
      434659594,-0.909939514314627,-0.226588355780158,0.499768313362126,0.420385489872793
      435725854,0.090702382482874,-0.362187494866703,0.499938522219800,0.367729265173852
      435866601,-0.206077601537679,-0.821907022765051,0.499778155311854,0.227536967489420
