user_id,score,origin_id
1257163,0.223060153402,e7df60fad99291f18b1888fa72f92371
3666201,0.271927799887,e7df60fad99291f18b1888fa72f92371
3762856,0.483465675785,e7df60fad99291f18b1888fa72f92371
4643202,0.211153457735,e7df60fad99291f18b1888fa72f92371
8264703,0.257946201853,e7df60fad99291f18b1888fa72f92371
8713623,0.886513841297,e7df60fad99291f18b1888fa72f92371
10216085,0.350308297929,e7df60fad99291f18b1888fa72f92371
10454613,0.36875695845,e7df60fad99291f18b1888fa72f92371
12830381,0.282640928807,e7df60fad99291f18b1888fa72f92371
13579059,0.295988666111,e7df60fad99291f18b1888fa72f92371
14444511,0.200553473635,e7df60fad99291f18b1888fa72f92371
14813380,0.365107100229,e7df60fad99291f18b1888fa72f92371
15145794,0.348502915952,e7df60fad99291f18b1888fa72f92371
15666050,0.278286582446,e7df60fad99291f18b1888fa72f92371
16030619,0.200773405345,e7df60fad99291f18b1888fa72f92371
18403675,0.455080541907,e7df60fad99291f18b1888fa72f92371
20688811,0.232278428148,e7df60fad99291f18b1888fa72f92371
22256316,0.467281176543,e7df60fad99291f18b1888fa72f92371
24755307,0.206706766698,e7df60fad99291f18b1888fa72f92371
26276859,0.460066908757,e7df60fad99291f18b1888fa72f92371
26484175,0.933824381836,e7df60fad99291f18b1888fa72f92371
27194025,0.782747610083,e7df60fad99291f18b1888fa72f92371
27472397,0.616096396176,e7df60fad99291f18b1888fa72f92371
27905466,0.410095571295,e7df60fad99291f18b1888fa72f92371
28562031,0.263076747045,e7df60fad99291f18b1888fa72f92371
32088949,0.200762949497,e7df60fad99291f18b1888fa72f92371
32209495,0.812993953923,e7df60fad99291f18b1888fa72f92371
32228579,0.215938254526,e7df60fad99291f18b1888fa72f92371
32388948,0.225172439849,e7df60fad99291f18b1888fa72f92371
33848378,0.954771279134,e7df60fad99291f18b1888fa72f92371
35886541,0.831374905147,e7df60fad99291f18b1888fa72f92371
37935529,0.24164760518,e7df60fad99291f18b1888fa72f92371
38529900,0.262515573728,e7df60fad99291f18b1888fa72f92371
39662473,0.219933340601,e7df60fad99291f18b1888fa72f92371
40491651,0.479695679739,e7df60fad99291f18b1888fa72f92371
41839058,0.267353156268,e7df60fad99291f18b1888fa72f92371
42935543,0.403222656507,e7df60fad99291f18b1888fa72f92371
46861991,0.351832427241,e7df60fad99291f18b1888fa72f92371
48025958,0.252861245062,e7df60fad99291f18b1888fa72f92371
50076758,0.258098564242,e7df60fad99291f18b1888fa72f92371
50381881,0.940096025193,e7df60fad99291f18b1888fa72f92371
50688849,0.400814197913,e7df60fad99291f18b1888fa72f92371
51712238,0.232657060754,e7df60fad99291f18b1888fa72f92371
52301276,0.26192418788,e7df60fad99291f18b1888fa72f92371
52305841,0.200720513562,e7df60fad99291f18b1888fa72f92371
53815282,0.458916114965,e7df60fad99291f18b1888fa72f92371
54159288,0.249264196339,e7df60fad99291f18b1888fa72f92371
54322946,0.302900232152,e7df60fad99291f18b1888fa72f92371
54866034,0.271546648842,e7df60fad99291f18b1888fa72f92371
57560196,0.221917974732,e7df60fad99291f18b1888fa72f92371
57895567,0.5312383557,e7df60fad99291f18b1888fa72f92371
58196362,0.223553716734,e7df60fad99291f18b1888fa72f92371
60575993,0.234034990209,e7df60fad99291f18b1888fa72f92371
60975052,0.759585862901,e7df60fad99291f18b1888fa72f92371
61279800,0.268441717112,e7df60fad99291f18b1888fa72f92371
61673048,0.976116403423,e7df60fad99291f18b1888fa72f92371
65348353,0.438939958183,e7df60fad99291f18b1888fa72f92371
65797629,0.285130612719,e7df60fad99291f18b1888fa72f92371
68991036,0.200654178147,e7df60fad99291f18b1888fa72f92371
71240446,0.245701073446,e7df60fad99291f18b1888fa72f92371
72718694,0.255780783904,e7df60fad99291f18b1888fa72f92371
73166801,0.674867606135,e7df60fad99291f18b1888fa72f92371
73499309,0.640615421075,e7df60fad99291f18b1888fa72f92371
75390012,0.989340626307,e7df60fad99291f18b1888fa72f92371
76011693,0.22895657311,e7df60fad99291f18b1888fa72f92371
80662100,0.250641834645,e7df60fad99291f18b1888fa72f92371
81603853,0.292161206355,e7df60fad99291f18b1888fa72f92371
83019021,0.238238523842,e7df60fad99291f18b1888fa72f92371
84317600,0.277147510656,e7df60fad99291f18b1888fa72f92371
87519714,0.328869167299,e7df60fad99291f18b1888fa72f92371
87624014,0.673619797486,e7df60fad99291f18b1888fa72f92371
88373450,0.334579596061,e7df60fad99291f18b1888fa72f92371
91675892,0.346848724248,e7df60fad99291f18b1888fa72f92371
91739717,0.224129228093,e7df60fad99291f18b1888fa72f92371
93289481,0.225916621322,e7df60fad99291f18b1888fa72f92371
95774621,0.670470013482,e7df60fad99291f18b1888fa72f92371
96198130,0.761183499438,e7df60fad99291f18b1888fa72f92371
98581287,0.203063211185,e7df60fad99291f18b1888fa72f92371
100041341,0.747382528456,e7df60fad99291f18b1888fa72f92371
102874632,0.75037128731,e7df60fad99291f18b1888fa72f92371
104812720,0.793147921867,e7df60fad99291f18b1888fa72f92371
104974358,0.427110112933,e7df60fad99291f18b1888fa72f92371
105321867,0.911789169768,e7df60fad99291f18b1888fa72f92371
105642960,0.245786256336,e7df60fad99291f18b1888fa72f92371
108655817,0.643978571328,e7df60fad99291f18b1888fa72f92371
110278528,0.418977705083,e7df60fad99291f18b1888fa72f92371
110507344,0.567914511084,e7df60fad99291f18b1888fa72f92371
115271771,0.241068313002,e7df60fad99291f18b1888fa72f92371
116429755,0.90378912093,e7df60fad99291f18b1888fa72f92371
117286282,0.28788391478,e7df60fad99291f18b1888fa72f92371
117821048,0.26929389464,e7df60fad99291f18b1888fa72f92371
118360577,0.753600091667,e7df60fad99291f18b1888fa72f92371
119572611,0.240961400972,e7df60fad99291f18b1888fa72f92371
121318751,0.9209893391,e7df60fad99291f18b1888fa72f92371
121407795,0.284049421405,e7df60fad99291f18b1888fa72f92371
124726856,0.340851365944,e7df60fad99291f18b1888fa72f92371
125806967,0.374496630634,e7df60fad99291f18b1888fa72f92371
126837628,0.926930437261,e7df60fad99291f18b1888fa72f92371
127588095,0.283414411945,e7df60fad99291f18b1888fa72f92371
128166283,0.629783257523,e7df60fad99291f18b1888fa72f92371
128699208,0.236257409096,e7df60fad99291f18b1888fa72f92371
131722143,0.20072158912,e7df60fad99291f18b1888fa72f92371
132953585,0.76925176449,e7df60fad99291f18b1888fa72f92371
135869424,0.223675923783,e7df60fad99291f18b1888fa72f92371
136507530,0.567405727218,e7df60fad99291f18b1888fa72f92371
136563772,0.894090041945,e7df60fad99291f18b1888fa72f92371
138167699,0.232447846775,e7df60fad99291f18b1888fa72f92371
138197111,0.338986667599,e7df60fad99291f18b1888fa72f92371
139594293,0.579202936736,e7df60fad99291f18b1888fa72f92371
146556637,0.958599684727,e7df60fad99291f18b1888fa72f92371
146589912,0.272944161405,e7df60fad99291f18b1888fa72f92371
146654916,0.220720764493,e7df60fad99291f18b1888fa72f92371
146668200,0.708742901243,e7df60fad99291f18b1888fa72f92371
146835745,0.52513127817,e7df60fad99291f18b1888fa72f92371
147615847,0.785267773559,e7df60fad99291f18b1888fa72f92371
148438730,0.251366075366,e7df60fad99291f18b1888fa72f92371
150592548,0.877327697726,e7df60fad99291f18b1888fa72f92371
151276515,0.559352609537,e7df60fad99291f18b1888fa72f92371
153026235,0.240472540847,e7df60fad99291f18b1888fa72f92371
153805298,0.230295523452,e7df60fad99291f18b1888fa72f92371
154289260,0.247079619081,e7df60fad99291f18b1888fa72f92371
154606057,0.850698225094,e7df60fad99291f18b1888fa72f92371
154824772,0.916308627265,e7df60fad99291f18b1888fa72f92371
155749111,0.258547961643,e7df60fad99291f18b1888fa72f92371
156822966,0.242863274929,e7df60fad99291f18b1888fa72f92371
156964214,0.392646537301,e7df60fad99291f18b1888fa72f92371
157732323,0.449769643667,e7df60fad99291f18b1888fa72f92371
158222197,0.322758499346,e7df60fad99291f18b1888fa72f92371
158502627,0.277738099302,e7df60fad99291f18b1888fa72f92371
158940143,0.792583264027,e7df60fad99291f18b1888fa72f92371
159374064,0.429420996844,e7df60fad99291f18b1888fa72f92371
159635782,0.269623310029,e7df60fad99291f18b1888fa72f92371
164953467,0.25879647718,e7df60fad99291f18b1888fa72f92371
169660931,0.931315970569,e7df60fad99291f18b1888fa72f92371
169859367,0.765922439757,e7df60fad99291f18b1888fa72f92371
171698843,0.260789488182,e7df60fad99291f18b1888fa72f92371
171775437,0.262514434284,e7df60fad99291f18b1888fa72f92371
171778968,0.242684221975,e7df60fad99291f18b1888fa72f92371
173299067,0.903824844702,e7df60fad99291f18b1888fa72f92371
173341789,0.200804168772,e7df60fad99291f18b1888fa72f92371
174795272,0.274307595089,e7df60fad99291f18b1888fa72f92371
