ID,priority,black,white,ground
148967858294504,1,0,1.0,0.0
56863877712869,1,0,0.0,0.0
114830720001364,1,0,0.0,0.0
232718446093226,1,0,0.0,0.0
162102524778277,1,0,1.0,0.0
105716959930079,1,0,1.0,0.0
105154931750474,1,0,0.0,0.0
231879518751266,1,0,1.0,0.0
263282471112529,1,0,0.0,0.0
19842738147412,1,0,0.0,0.0
157387466595913,1,0,0.0,0.0
167340447710872,1,0,0.0,0.0
222691399761898,1,0,1.0,0.0
236236637096193,1,0,1.0,0.0
126956430522267,1,0,0.0,0.0
249046636714560,1,0,1.0,0.0
218077472093976,1,0,1.0,0.0
58287591731226,1,0,1.0,0.0
26462240221882,1,0,0.0,0.0
2524181563692,1,0,1.0,0.0
256015007730803,1,0,1.0,0.0
257334094776896,1,0,0.0,0.0
34927915781694,1,0,1.0,0.0
74187099284556,1,0,0.0,0.0
163355054186539,1,0,0.0,0.0
28932197691835,1,0,0.0,0.0
254705153285848,1,0,0.0,0.0
215557177419048,1,0,0.0,0.0
129738448911197,1,0,0.0,0.0
265010756603869,1,0,1.0,0.0
256058671545912,1,0,1.0,0.0
274400026455287,1,0,0.0,0.0
8986941162291,1,0,0.0,0.0
91879463183499,1,0,1.0,0.0
3950608145449,1,0,1.0,0.0
208909642640595,1,0,0.0,0.0
274951125012948,1,0,0.0,0.0
238862626129933,1,0,1.0,0.0
14060519621254,1,0,0.0,0.0
230180997562916,1,0,0.0,0.0
147117065813328,1,0,0.0,0.0
197441659931948,1,0,1.0,0.0
254503293115716,1,0,0.0,0.0
117389359182363,1,0,1.0,0.0
257199419339295,1,0,0.0,0.0
154518904768556,1,0,0.0,0.0
272801878231283,1,0,0.0,0.0
202838755310287,1,0,1.0,0.0
128666315055324,1,0,1.0,0.0
262499208314429,1,0,0.0,0.0
267753811045983,1,0,0.0,0.0
65776499875414,1,0,1.0,0.0
181357345309701,1,0,1.0,0.0
4800809322366,1,0,1.0,0.0
265881624470756,1,0,1.0,0.0
152775024393115,1,0,1.0,0.0
247903728444593,1,0,1.0,0.0
33249485698350,1,0,0.0,0.0
92356449043974,1,0,0.0,0.0
37370577231395,1,0,0.0,0.0
271505166060195,1,0,1.0,0.0
230447402522913,1,0,1.0,0.0
34284413335486,1,0,1.0,0.0
226343306878148,1,0,0.0,0.0
157308475281788,1,0,0.0,0.0
203136331159359,1,0,1.0,0.0
26650552521165,1,0,0.0,0.0
35155358373789,1,0,0.0,0.0
231612652046914,1,0,0.0,0.0
277923790234788,1,0,0.0,0.0
26211094852465,1,0,1.0,0.0
228944192469087,1,0,1.0,0.0
96161485950297,1,0,1.0,0.0
74123462264002,1,0,0.0,0.0
210999820467771,1,0,0.0,0.0
81600223526875,1,0,0.0,0.0
112302086943242,1,0,1.0,0.0
100056105772277,1,0,0.0,0.0
246120382982819,1,0,0.0,0.0
28102361032063,1,0,1.0,0.0
245464774329983,1,0,1.0,0.0
200650022130424,1,0,1.0,0.0
271579684489299,1,0,1.0,0.0
50334879186831,1,0,0.0,0.0
98708172629013,1,0,0.0,0.0
151988044898448,1,0,1.0,0.0
13906083166000,1,0,1.0,0.0
73583206984855,1,0,1.0,0.0
152062695272132,1,0,0.0,0.0
106776283621200,1,0,1.0,0.0
200775005327006,1,0,0.0,0.0
51241360217409,1,0,1.0,0.0
142563081975319,1,0,0.0,0.0
50899301837342,1,0,1.0,0.0
200421018918035,1,0,1.0,0.0
12648772501143,1,0,0.0,0.0
186936185981264,1,0,1.0,0.0
70958245184625,1,0,1.0,0.0
111981713838109,1,0,0.0,0.0
132077105548475,1,0,1.0,0.0
151800098844967,1,0,0.0,0.0
279749697331031,1,0,0.0,0.0
35694666015392,1,0,0.0,0.0
66543782119266,1,0,0.0,0.0
212972080786461,1,0,1.0,0.0
253699195816829,1,0,1.0,0.0
237371102310738,1,0,1.0,0.0
16266707445912,1,0,0.0,0.0
234718112845196,1,0,0.0,0.0
108097112705787,1,0,0.0,0.0
151511319960334,1,0,0.0,0.0
86233042448271,1,0,0.0,0.0
246520839524145,1,0,1.0,0.0
103037053294537,1,0,1.0,0.0
109907377028109,1,0,1.0,0.0
141533253687575,1,0,1.0,0.0
15566036015546,1,0,0.0,0.0
194724251817870,1,0,0.0,0.0
26925263219625,1,0,1.0,0.0
273639784170618,1,0,1.0,0.0
80871785801963,1,0,0.0,0.0
33343685721886,1,0,0.0,0.0
41886016150182,1,0,0.0,0.0
278333325646341,1,0,0.0,0.0
270869743930583,1,0,0.0,0.0
116735755602179,1,0,1.0,0.0
34803236755502,1,0,0.0,0.0
35494034264600,1,0,1.0,0.0
148220082077486,1,0,1.0,0.0
159120539515102,1,0,0.0,0.0
199500178000874,1,0,0.0,0.0
1923625162105,1,0,1.0,0.0
89841799508198,1,0,0.0,0.0
70125622317459,1,0,1.0,0.0
175345133260199,1,0,1.0,0.0
196894274327198,1,0,1.0,0.0
216484214866822,1,0,1.0,0.0
203039386367151,1,0,0.0,0.0
66477986001539,1,0,1.0,0.0
26889675858072,1,0,0.0,1.0
5414257671672,1,0,1.0,0.0
103154965065447,1,0,0.0,0.0
245379907150204,1,0,0.0,0.0
184129066757789,1,0,1.0,0.0
209662399034501,1,0,0.0,0.0
71142726706624,1,0,0.0,0.0
170099355871137,1,0,1.0,0.0
160574687370037,1,0,0.0,0.0
159271598999316,1,0,0.0,0.0
114721684506144,1,0,0.0,0.0
68592775360688,1,0,0.0,0.0
82006282401660,1,0,0.0,0.0
117899203104020,1,0,0.0,0.0
149558656623340,1,0,0.0,0.0
174807205806817,1,0,0.0,0.0
8827227989919,1,0,0.0,0.0
3155189542350,1,0,1.0,0.0
137409649664899,1,0,1.0,0.0
47224774814530,1,0,0.0,0.0
145223359345936,1,0,0.0,0.0
64748853230474,1,0,1.0,0.0
1553824180904,1,0,0.0,0.0
30821643795485,1,0,1.0,0.0
26513780258091,1,0,1.0,0.0
108124519580559,1,0,1.0,0.0
173361379267662,1,0,0.0,1.0
249180008870573,1,0,1.0,0.0
280792289288638,1,0,1.0,0.0
185122504155742,1,0,0.0,0.0
211952715893130,1,0,0.0,0.0
248264724797996,1,0,1.0,0.0
49811709906092,1,0,1.0,0.0
55382807881323,1,0,0.0,0.0
228129387464803,1,0,0.0,0.0
169790990242185,1,0,1.0,0.0
163660756695610,1,0,1.0,0.0
249438253914177,1,0,0.0,0.0
264394382146491,1,0,0.0,0.0
245823906901751,1,0,0.0,0.0
133973619897197,1,0,1.0,0.0
31696103820686,1,0,0.0,0.0
204026465266492,1,0,0.0,0.0
222874285381322,1,0,0.0,0.0
210283946290697,1,0,0.0,0.0
174090388833351,1,0,0.0,0.0
112371776757055,1,0,0.0,1.0
255296584726500,1,0,1.0,0.0
172624957713153,1,0,1.0,0.0
192896986548703,1,0,0.0,0.0
142862621755280,1,0,0.0,0.0
153052911467203,1,0,1.0,0.0
175004088294603,1,0,0.0,0.0
181341849987611,1,0,1.0,0.0
123035293858212,1,0,0.0,0.0
15075579174893,1,0,1.0,0.0
229484575446844,1,0,1.0,0.0
238190420084297,1,0,1.0,0.0
85726393292219,1,0,1.0,0.0
198256966101465,1,0,0.0,0.0
38205817465540,1,0,0.0,0.0
150615338979238,1,0,0.0,0.0
40264319145357,1,0,0.0,0.0
108417317926475,1,0,1.0,0.0
32722822814130,1,0,0.0,0.0
36811893911729,1,0,0.0,0.0
279198815134384,1,0,1.0,0.0
30587339894459,1,0,0.0,0.0
215547828279347,1,0,0.0,0.0
276228532918861,1,0,1.0,0.0
118516963515042,1,0,0.0,0.0
182930069245923,1,0,1.0,0.0
82419730264990,1,0,0.0,0.0
208251787089491,1,0,0.0,1.0
102290048992750,1,0,1.0,0.0
254510378749971,1,0,1.0,0.0
225300893785166,1,0,0.0,0.0
98078984353235,1,0,0.0,0.0
214960714787780,1,0,0.0,0.0
26948352594962,1,0,0.0,0.0
173203073226883,1,0,0.0,0.0
248622132888416,1,0,0.0,0.0
227653955452418,1,0,0.0,0.0
119578683537945,1,0,1.0,0.0
275508088694271,1,0,0.0,0.0
178331441086571,1,0,0.0,0.0
120951264179280,1,0,0.0,0.0
171787827087667,1,0,1.0,0.0
163337081307597,1,0,0.0,0.0
227716900737566,1,0,1.0,0.0
193449091555522,1,0,0.0,0.0
57104995939887,1,0,0.0,0.0
272183369154690,1,0,1.0,0.0
120198050519559,1,0,0.0,0.0
222567762512041,1,0,0.0,0.0
222316855586154,1,0,0.0,0.0
67387917601271,1,0,0.0,0.0
84895262525574,1,0,0.0,0.0
55844772639017,1,0,0.0,0.0
248873950357145,1,0,1.0,0.0
248088508220788,1,0,1.0,0.0
55461560003985,1,0,1.0,0.0
31320253683453,1,0,0.0,0.0
213057662003986,1,0,0.0,0.0
13532378160057,1,0,1.0,0.0
200774665951819,1,0,1.0,0.0
231375445696053,1,0,0.0,0.0
178970748045376,1,0,0.0,0.0
99483108554973,1,0,1.0,0.0
218869630331208,1,0,1.0,0.0
84276566835774,1,0,0.0,0.0
212722606771786,1,0,1.0,0.0
223211718887015,1,0,0.0,0.0
138031286543721,1,0,0.0,0.0
39447633612561,1,0,1.0,0.0
124617211521492,1,0,0.0,0.0
9607837224662,1,0,1.0,0.0
71723452703922,1,0,0.0,0.0
122230158617865,1,0,0.0,0.0
81911214859337,1,0,1.0,0.0
216152182339859,1,0,0.0,0.0
223435569101779,1,0,0.0,0.0
29336279229349,1,0,0.0,0.0
36473576829805,1,0,0.0,0.0
91675628479063,1,0,0.0,0.0
47538272279386,1,0,0.0,0.0
110270295012002,1,0,1.0,0.0
103215510731301,1,0,1.0,0.0
280280334998144,1,0,0.0,0.0
176814465800927,1,0,1.0,0.0
275239292610322,1,0,0.0,0.0
188745820632129,1,0,0.0,0.0
270032981540328,1,0,0.0,0.0
125935753111957,1,0,1.0,0.0
140671703462500,1,0,0.0,0.0
19447043153772,1,0,0.0,1.0
102272192093974,1,0,1.0,0.0
263542618622392,1,0,0.0,0.0
95183617198534,1,0,1.0,0.0
207436304783678,1,0,1.0,0.0
6859238504816,1,0,0.0,0.0
37650268416389,1,0,1.0,0.0
180131242812275,1,0,0.0,0.0
121554462848113,1,0,0.0,0.0
232107925917875,1,0,0.0,0.0
14485876435491,1,0,0.0,0.0
215969337512646,1,0,0.0,0.0
7523570060611,1,0,0.0,0.0
181514009318603,1,0,0.0,0.0
93803567024527,1,0,0.0,0.0
216095412711385,1,0,0.0,0.0
173609157971294,1,0,0.0,0.0
35081030932730,1,0,0.0,0.0
142213649656369,1,0,0.0,0.0
273858953663308,1,0,0.0,0.0
136706554184150,1,0,0.0,0.0
87616367195996,1,0,0.0,0.0
97551836425938,1,0,1.0,0.0
137996743720852,1,0,0.0,0.0
124155238665206,1,0,1.0,0.0
687482356036,1,0,0.0,0.0
122749665788370,1,0,1.0,0.0
224068883538135,1,0,0.0,0.0
20601149650449,1,0,0.0,0.0
212297061589607,1,0,0.0,0.0
225420739811510,1,0,0.0,0.0
190672654068045,1,0,0.0,0.0
196796573705077,1,0,1.0,0.0
111944214649297,1,0,1.0,0.0
132171843984577,1,0,0.0,0.0
75113946659266,1,0,0.0,0.0
135503471159705,1,0,0.0,0.0
269963148607181,1,0,0.0,0.0
78444819478966,1,0,1.0,0.0
2460499892258,1,0,0.0,0.0
227421926553223,1,0,0.0,0.0
68042688881056,1,0,0.0,0.0
198064790141132,1,0,1.0,0.0
30505401650084,1,0,0.0,0.0
28083698124462,1,0,0.0,0.0
7055609249447,1,0,1.0,0.0
211605118798063,1,0,1.0,0.0
56711313831295,1,0,0.0,0.0
241268465378398,1,0,0.0,0.0
54441147255612,1,0,0.0,0.0
125491746738597,1,0,0.0,0.0
179697333867179,1,0,1.0,0.0
196314745962304,1,0,0.0,0.0
169727426718057,1,0,1.0,0.0
191074226864995,1,0,1.0,0.0
109687891023668,1,0,1.0,0.0
247504779686294,1,0,1.0,0.0
28310655563001,1,0,1.0,0.0
5947652738666,1,0,0.0,0.0
46036414604879,1,0,0.0,0.0
246831820259741,1,0,0.0,0.0
5313139629231,1,0,0.0,0.0
55961306044320,1,0,1.0,0.0
228758278472647,1,0,0.0,0.0
97125640762352,1,0,1.0,0.0
116711782377237,1,0,0.0,0.0
269622849223903,1,0,1.0,0.0
46522980421342,1,0,0.0,0.0
187474397890197,1,0,0.0,0.0
155053276606693,1,0,0.0,0.0
204524410173068,1,0,1.0,0.0
658126335294,1,0,1.0,0.0
58112683634911,1,0,0.0,0.0
185833941546962,1,0,1.0,0.0
112807347961218,1,0,0.0,0.0
63970758414533,1,0,0.0,0.0
66516488425405,1,0,1.0,0.0
178567482557973,1,0,0.0,0.0
162262779883799,1,0,0.0,0.0
191826600521092,1,0,0.0,0.0
261249607365254,1,0,1.0,0.0
135492689866575,1,0,0.0,0.0
7833028569492,1,0,0.0,0.0
250208315795696,1,0,1.0,0.0
144301665156824,1,0,1.0,0.0
20780568364367,1,0,0.0,0.0
243452559184062,1,0,0.0,0.0
34402145049448,1,0,0.0,0.0
209109905121706,1,0,1.0,0.0
73409134999536,1,0,0.0,0.0
263659579933331,1,0,0.0,0.0
86479655404634,1,0,1.0,0.0
19493773013317,1,0,0.0,0.0
27784503934834,1,0,0.0,0.0
256291690582385,1,0,0.0,0.0
3009204510936,1,0,0.0,0.0
95882909632874,1,0,1.0,0.0
136635498253893,1,0,0.0,0.0
71079965135433,1,0,0.0,0.0
147284503009308,1,0,0.0,0.0
87092404007622,1,0,0.0,0.0
263290563974798,1,0,1.0,0.0
227893179815192,1,0,1.0,0.0
47842780921754,1,0,1.0,0.0
64657792483344,1,0,1.0,0.0
251527701740201,1,0,0.0,0.0
94848806358800,1,0,1.0,0.0
82258832263473,1,0,1.0,0.0
164174446342855,1,0,0.0,0.0
269860191345776,1,0,0.0,0.0
178756119443328,1,0,1.0,0.0
30820025935381,1,0,0.0,0.0
73027885300546,1,0,0.0,0.0
83794345595186,1,0,0.0,0.0
202594143332934,1,0,0.0,0.0
187487108722282,1,0,0.0,0.0
110628141760690,1,0,1.0,0.0
146654929371958,1,0,1.0,0.0
168854575154690,1,0,0.0,0.0
75299064128357,1,0,1.0,0.0
167750822736084,1,0,1.0,0.0
79493367638758,1,0,0.0,0.0
128083735743250,1,0,1.0,0.0
264918472780197,1,0,1.0,0.0
80202323137127,1,0,0.0,0.0
136409011513332,1,0,0.0,0.0
249129157132924,1,0,1.0,0.0
245805741123716,1,0,0.0,0.0
143777074607154,1,0,0.0,0.0
245227034583962,1,0,1.0,0.0
11705051017308,1,0,0.0,0.0
209643040302734,1,0,0.0,0.0
155968753735527,1,0,0.0,0.0
130119881872230,1,0,1.0,0.0
198895012047585,1,0,0.0,0.0
174985029178739,1,0,1.0,0.0
11509681243494,1,0,0.0,0.0
61209396012359,1,0,0.0,0.0
4788061940373,1,0,1.0,0.0
227370391529710,1,0,0.0,0.0
57873842266384,1,0,1.0,0.0
210275287760644,1,0,0.0,0.0
6384695522897,1,0,0.0,0.0
176533907441615,1,0,0.0,0.0
223153668719317,1,0,0.0,0.0
241342559586466,1,0,0.0,0.0
108459963376494,1,0,0.0,0.0
57821403722430,1,0,0.0,0.0
9888732444988,1,0,0.0,0.0
150565290537248,1,0,1.0,0.0
174289330863199,1,0,0.0,0.0
270896127431925,1,0,1.0,0.0
28144709962967,1,0,1.0,0.0
219105214549984,1,0,1.0,0.0
102338830256760,1,0,0.0,0.0
160826187890197,1,0,0.0,0.0
133528712795699,1,0,0.0,0.0
165909263276671,1,0,1.0,0.0
162269350292782,1,0,1.0,0.0
111301938315939,1,0,0.0,0.0
177409380272283,1,0,1.0,0.0
80089841857131,1,0,0.0,0.0
250520108816468,1,0,1.0,0.0
203759416616563,1,0,1.0,0.0
143591035406202,1,0,0.0,0.0
46661131525118,1,0,0.0,0.0
226108720377019,1,0,1.0,0.0
188152048606579,1,0,0.0,0.0
104315651577288,1,0,0.0,0.0
187226784032107,1,0,1.0,0.0
33658976856735,1,0,0.0,0.0
84075409749954,1,0,1.0,0.0
108869910518195,1,0,0.0,0.0
50325151810807,1,0,0.0,0.0
17986297056846,1,0,1.0,0.0
128790728769143,1,0,0.0,0.0
257469140961671,1,0,0.0,0.0
77787558954840,1,0,1.0,0.0
111001271301025,1,0,0.0,0.0
4765028338025,1,0,0.0,0.0
90164437268354,1,0,0.0,0.0
41182398657362,1,0,1.0,0.0
43775114206525,1,0,1.0,0.0
170741607533774,1,0,0.0,0.0
158106550506088,1,0,1.0,0.0
209077854069837,1,0,0.0,0.0
172638523614745,1,0,0.0,0.0
171886004387872,1,0,1.0,0.0
177073256581703,1,0,0.0,0.0
17086504924494,1,0,1.0,0.0
49910373903415,1,0,1.0,0.0
61216561597514,1,0,0.0,0.0
170534300073446,1,0,0.0,0.0
115481037815495,1,0,0.0,0.0
166403309889724,1,0,1.0,0.0
15906428306694,1,0,0.0,0.0
253221137277721,1,0,0.0,0.0
16387996942050,1,0,1.0,0.0
79364332385381,1,0,1.0,0.0
14881608902835,1,0,0.0,0.0
220245061205766,1,0,0.0,0.0
87132691053335,1,0,1.0,0.0
265941456618092,1,0,1.0,0.0
265378503732562,1,0,0.0,0.0
21995284730012,1,0,0.0,0.0
236670506995798,1,0,0.0,0.0
174545778025324,1,0,1.0,0.0
87720634667754,1,0,0.0,0.0
273217029847709,1,0,0.0,0.0
280803625440123,1,0,0.0,0.0
82089435370347,1,0,1.0,0.0
153306467792569,1,0,0.0,0.0
212749323854277,1,0,0.0,0.0
222329328152796,1,0,0.0,0.0
145034774379044,1,0,0.0,0.0
57530277810861,1,0,0.0,0.0
237787471697060,1,0,0.0,0.0
36446353246662,1,0,0.0,0.0
197661450739247,1,0,0.0,0.0
135603372719975,1,0,0.0,0.0
222920922484433,1,0,0.0,0.0
234090252941585,1,0,0.0,0.0
21084651253584,1,0,1.0,0.0
227519558539250,1,0,0.0,1.0
200535652075297,1,0,0.0,0.0
191195174907778,1,0,1.0,0.0
248900526610135,1,0,1.0,0.0
7736780763518,1,0,1.0,0.0
11965427311281,1,0,0.0,0.0
197461918834719,1,0,1.0,0.0
37823744910881,1,0,1.0,0.0
5727601372204,1,0,0.0,0.0
180642804168593,1,0,1.0,0.0
103221068710954,1,0,0.0,0.0
92991159517115,1,0,1.0,0.0
18705645425262,1,0,0.0,0.0
96129383188026,1,0,0.0,0.0
217195070414619,1,0,0.0,0.0
5547079773725,1,0,0.0,0.0
83658187923909,1,0,1.0,0.0
120765008718160,1,0,1.0,0.0
217089473711115,1,0,1.0,0.0
259626273705952,1,0,0.0,0.0
33694723951051,1,0,0.0,0.0
28171380768958,1,0,0.0,0.0
80416294389290,1,0,1.0,0.0
280810702332192,1,0,1.0,0.0
53855453068500,1,0,0.0,0.0
35719842841835,1,0,0.0,0.0
228827625615195,1,0,1.0,0.0
129790244482659,1,0,0.0,0.0
224007735971972,1,0,1.0,0.0
185717696063819,1,0,1.0,0.0
268914937041804,1,0,1.0,0.0
278063361706320,1,0,1.0,0.0
201335713920493,1,0,1.0,0.0
216859918838753,1,0,1.0,0.0
11458391876985,1,0,0.0,0.0
195734844085829,1,0,0.0,0.0
243477718577488,1,0,0.0,0.0
50945865696391,1,0,0.0,0.0
262222704352778,1,0,1.0,0.0
242886671237526,1,0,1.0,0.0
273353604354277,1,0,0.0,0.0
