NORMAL_ID,raw_white,raw_ground,raw_universe,has_stats,ground,white,candidate,ID
47839384,1,1,1,1,0,1,0,6260070145760
47842912,1,1,1,1,0,1,0,27657419313530
47905321,1,1,1,1,0,1,0,274418758077764
47920464,0,0,1,1,0,0,1,204231312301363
47922304,1,1,1,1,0,1,0,63790239191244
47962868,1,0,1,1,0,1,0,264810465812159
47969083,1,1,1,1,0,1,0,177348453714712
48079335,0,1,1,1,1,0,1,30720546992027
48336500,1,1,1,1,0,1,0,187192149724474
48367844,1,1,1,1,0,1,0,272604760955793
48376674,1,0,1,1,0,1,0,202317034876291
48386765,1,1,1,1,0,1,0,7064919131307
48524741,1,1,1,1,0,1,0,75711341071025
48731067,1,1,1,1,0,1,0,19488157347373
48754996,1,1,1,1,0,1,0,99662212929362
48773314,0,1,1,1,1,0,1,9824189734179
48785218,1,1,1,1,0,1,0,78159955110032
48836076,1,0,1,1,0,1,0,227433812822933
48861103,1,1,1,1,0,1,0,5372810697147
48978524,1,1,1,1,0,1,0,161505924079281
48979833,1,0,1,1,0,1,0,239276606532482
4900751,1,1,1,1,0,1,0,155364450936352
49034979,0,1,1,1,1,0,1,106209363949956
49146398,1,1,1,1,0,1,0,194950555186841
49152354,1,1,1,1,0,1,0,268749035839870
49301537,1,1,1,1,0,1,0,224023990485799
49328183,1,0,1,1,0,1,0,50963015749001
49332337,1,1,1,1,0,1,0,43836281614299
49358118,0,1,1,1,1,0,1,152807518594949
49455231,1,1,1,1,0,1,0,38152768729947
49472226,1,1,1,1,0,1,0,140305310646319
4947887,1,1,1,1,0,1,0,78668293651422
49520504,0,0,1,1,0,0,1,76251534513327
49577669,1,1,1,1,0,1,0,140009656057511
49613800,1,1,1,1,0,1,0,216980251264932
49634686,1,1,1,1,0,1,0,113483086587598
49698352,1,1,1,1,0,1,0,263753326069944
49723591,1,1,1,1,0,1,0,5753666032653
49758987,1,1,1,1,0,1,0,278585444724263
5014412,1,1,1,1,0,1,0,171293178754807
5080142,1,1,1,1,0,1,0,157397770639037
5125647,1,1,1,1,0,1,0,37115947470024
5222983,1,1,1,1,0,1,0,204358550344891
5276988,1,1,1,1,0,1,0,215414213362170
5326801,1,1,1,1,0,1,0,110904117406234
5359873,0,1,1,1,1,0,1,31485984841749
5477147,0,1,1,1,1,0,1,143694340309761
5511320,1,1,1,1,0,1,0,265378029958402
5515151,1,1,1,1,0,1,0,25836474189062
5638820,1,1,1,1,0,1,0,147267502590001
6013515,1,1,1,1,0,1,0,215439348003366
6239519,1,1,1,1,0,1,0,197260286209314
6287332,1,1,1,1,0,1,0,133515265683917
6473936,1,1,1,1,0,1,0,249730882713525
6895840,1,1,1,1,0,1,0,157929734806718
6930124,1,1,1,1,0,1,0,261838118816403
6931291,1,1,1,1,0,1,0,157911889581613
6964203,1,1,1,1,0,1,0,145070194262168
7016119,1,1,1,1,0,1,0,237347799432786
7087969,1,1,1,1,0,1,0,20964565810821
7394874,1,1,1,1,0,1,0,214083776820076
7768595,0,1,1,1,1,0,1,77621740439587
8316264,1,1,1,1,0,1,0,207626464805305
8345947,0,1,1,1,1,0,1,143181605959315
8378943,1,1,1,1,0,1,0,97976141503022
8385682,1,0,1,1,0,1,0,97739113494791
8478540,1,1,1,1,0,1,0,33841132495531
8554839,1,1,1,1,0,1,0,189176409946969
8642905,1,1,1,1,0,1,0,86130377866373
8757949,1,1,1,1,0,1,0,254522595591438
8842049,1,1,1,1,0,1,0,222972905349820
8943557,1,1,1,1,0,1,0,239524133907357
8997915,1,1,1,1,0,1,0,74792324274989
9061139,1,1,1,1,0,1,0,208690722624223
9713192,0,1,1,1,1,0,1,129503614395432
10366841,1,0,1,1,0,1,0,217710829633987
1058825,1,1,1,1,0,1,0,213535212308773
1064252,1,1,1,1,0,1,0,32459134715120
10732254,1,1,1,1,0,1,0,219618585222762
10967775,0,0,1,1,0,0,1,96101384461193
11067539,1,1,1,1,0,1,0,111751891106767
11495298,1,1,1,1,0,1,0,68366254004416
11633457,1,1,1,1,0,1,0,200323492277211
11934466,1,1,1,1,0,1,0,1453091584141
11960436,1,1,1,1,0,1,0,191233386818381
12129111,1,0,1,1,0,1,0,188077009197063
12493799,0,1,1,1,1,0,1,2730355203260
12735081,1,1,1,1,0,1,0,93580057748813
12819235,1,0,1,1,0,1,0,63982772753174
13211467,1,1,1,1,0,1,0,175005457728075
13303965,1,1,1,1,0,1,0,132441705982214
13655068,1,1,1,1,0,1,0,149741736919010
13678726,1,1,1,1,0,1,0,238328822384456
14497173,1,1,1,1,0,1,0,201461217848425
14666043,1,1,1,1,0,1,0,270935335912058
15472218,1,1,1,1,0,1,0,143528527392171
15618824,1,1,1,1,0,1,0,155224263494339
15687485,1,1,1,1,0,1,0,123470304962418
17009893,1,1,1,1,0,1,0,129910404028293
17114800,1,1,1,1,0,1,0,247217918168190
17243623,1,0,1,1,0,1,0,194864843061465
17379869,1,1,1,1,0,1,0,91445777661399
17406510,1,1,1,1,0,1,0,102631287829459
18389376,1,0,1,1,0,1,0,83250049225298
18418042,1,1,1,1,0,1,0,100538875728944
18540596,1,1,1,1,0,1,0,253546073261471
18603964,1,0,1,1,0,1,0,248701224075205
18613493,1,1,1,1,0,1,0,134643125207839
18787755,1,1,1,1,0,1,0,135832077496977
19386186,1,1,1,1,0,1,0,184819898843947
19599411,1,0,1,1,0,1,0,105463442880911
19807846,1,1,1,1,0,1,0,85040578744971
19885938,1,1,1,1,0,1,0,180684795002909
20055761,1,1,1,1,0,1,0,123243777249846
20182564,1,1,1,1,0,1,0,82240522926559
20302420,1,1,1,1,0,1,0,200364857792975
20399262,1,1,1,1,0,1,0,114379226793604
20467587,1,1,1,1,0,1,0,69992951173056
20604671,1,1,1,1,0,1,0,196602093176567
20608394,1,1,1,1,0,1,0,7639081903484
2069824,1,1,1,1,0,1,0,58069461065935
2076468,0,0,1,1,0,0,1,236374464971708
20812954,1,1,1,1,0,1,0,138318829225304
21016110,1,1,1,1,0,1,0,67606048901211
21615021,1,1,1,1,0,1,0,264669863811332
21753039,1,1,1,1,0,1,0,165231120901262
22347901,1,1,1,1,0,1,0,234762840503052
22561330,1,1,1,1,0,1,0,161636842316742
23249858,0,1,1,1,1,0,1,173024464884038
23442788,1,1,1,1,0,1,0,82982982010039
2375358,1,1,1,1,0,1,0,87017616774259
2473631,1,1,1,1,0,1,0,250492531656626
24769537,1,1,1,1,0,1,0,230646712682152
24905762,1,1,1,1,0,1,0,251361879001737
25106379,1,0,1,1,0,1,0,142685693684901
25208555,1,1,1,1,0,1,0,279374880001529
2524041,1,1,1,1,0,1,0,54611977002907
25968449,1,1,1,1,0,1,0,212238500087203
26209815,1,1,1,1,0,1,0,59348015808604
2636449,1,1,1,1,0,1,0,221752036755152
26894921,1,1,1,1,0,1,0,202333057863316
26917970,1,1,1,1,0,1,0,215017826412478
27096358,1,1,1,1,0,1,0,32402719689205
2721205,1,1,1,1,0,1,0,100789872345100
2766072,1,1,1,1,0,1,0,57881365401583
2788237,1,0,1,1,0,1,0,157588985810451
27962378,1,1,1,1,0,1,0,213453811888486
28161661,0,1,1,1,1,0,1,143871222914605
28397343,1,1,1,1,0,1,0,87954048556294
28786937,0,0,1,1,0,0,1,137581276323109
28788073,1,1,1,1,0,1,0,110585090455519
28860536,1,1,1,1,0,1,0,266434285102317
29135811,1,1,1,1,0,1,0,252611785955113
29262671,1,1,1,1,0,1,0,86644442865868
29292288,1,1,1,1,0,1,0,233580734541400
2931798,1,1,1,1,0,1,0,34434798280252
29694948,1,0,1,1,0,1,0,274015543564121
29849949,1,1,1,1,0,1,0,207059433008650
29884682,1,1,1,1,0,1,0,198507869366930
2989016,1,1,1,1,0,1,0,247246759730721
30701781,1,1,1,1,0,1,0,131061053706932
30949108,1,0,1,1,0,1,0,63442600805862
30994908,1,1,1,1,0,1,0,240399642051832
3111090,1,1,1,1,0,1,0,267654994862296
3216169,1,1,1,1,0,1,0,52585337198222
32190121,1,1,1,1,0,1,0,224274562504746
32191263,1,1,1,1,0,1,0,37910804868341
32201740,1,1,1,1,0,1,0,254767546997036
32673374,0,0,1,1,0,0,1,41712437708776
3273290,1,1,1,1,0,1,0,91346776696299
32858136,1,1,1,1,0,1,0,92945925199144
33439672,1,1,1,1,0,1,0,204110772277712
3349211,1,0,1,1,0,1,0,71462419138536
33538652,1,1,1,1,0,1,0,263902469276799
3374803,0,0,1,1,0,0,1,4729298883229
34006931,0,1,1,1,1,0,1,179010994061708
35159510,1,1,1,1,0,1,0,776085318575
35206783,1,1,1,1,0,1,0,64526019565269
35260215,1,0,1,1,0,1,0,163914858159133
35289620,1,0,1,1,0,1,0,208796293712632
3533455,0,1,1,1,1,0,1,42286271832947
35437158,1,1,1,1,0,1,0,203598882481287
3545139,1,1,1,1,0,1,0,104028607209558
35512750,1,1,1,1,0,1,0,77932239429527
35539931,1,0,1,1,0,1,0,71849890385916
36194266,1,1,1,1,0,1,0,200435305188595
36275813,1,1,1,1,0,1,0,81617529010979
36415998,0,0,1,1,0,0,1,23972362610043
36485444,1,1,1,1,0,1,0,22139982798753
36497620,1,1,1,1,0,1,0,31064978260010
36982256,0,1,1,1,1,0,1,173378550855666
37004149,1,1,1,1,0,1,0,176524240640194
37301408,1,1,1,1,0,1,0,266748984002289
37842894,1,1,1,1,0,1,0,98318127771685
3794323,1,1,1,1,0,1,0,174581334432986
38014288,1,1,1,1,0,1,0,243402434658615
38201224,1,1,1,1,0,1,0,62777652897071
38569663,0,1,1,1,1,0,1,67302230902603
38632324,0,0,1,1,0,0,1,44563680557825
38741175,1,1,1,1,0,1,0,265205105989218
3885535,1,1,1,1,0,1,0,110880510804391
39161359,1,1,1,1,0,1,0,212051666127426
39167800,1,1,1,1,0,1,0,45878535430860
39273175,1,1,1,1,0,1,0,145960391062054
39526987,1,1,1,1,0,1,0,162556921379468
39758384,0,1,1,1,1,0,1,77187880153617
39808952,1,1,1,1,0,1,0,138660142465472
40428944,1,1,1,1,0,1,0,25902041439858
40547742,1,1,1,1,0,1,0,105623005423331
40829948,1,1,1,1,0,1,0,95494725219360
40914888,1,1,1,1,0,1,0,209859856050268
41155629,1,0,1,1,0,1,0,172394671745843
41709985,1,1,1,1,0,1,0,137207411763505
41801606,1,1,1,1,0,1,0,54260707297498
41823179,1,1,1,1,0,1,0,14839791568075
42124286,0,1,1,1,1,0,1,97893125835616
42325389,1,1,1,1,0,1,0,68726156487607
42653446,1,1,1,1,0,1,0,15290028526457
4276512,1,1,1,1,0,1,0,94045559659046
4305375,1,1,1,1,0,1,0,50979133026565
43107102,1,1,1,1,0,1,0,237309376506505
4369085,1,1,1,1,0,1,0,34783447338372
45131460,0,1,1,1,1,0,1,173962701645608
4522144,1,1,1,1,0,1,0,56995165391444
45225437,1,1,1,1,0,1,0,256276583234098
45461327,1,1,1,1,0,1,0,244030108289483
45530612,1,1,1,1,0,1,0,90240288664110
45535203,1,1,1,1,0,1,0,250848937303122
45617899,1,0,1,1,0,1,0,166336529553032
45669590,0,1,1,1,1,0,1,90757263413518
45763858,1,0,1,1,0,1,0,84838458129019
45865627,1,1,1,1,0,1,0,253752465960034
45933691,1,1,1,1,0,1,0,161850816145417
46069559,1,0,1,1,0,1,0,114691469862753
46874423,0,1,1,1,1,0,1,229409475484858
46900365,1,1,1,1,0,1,0,220852664438602
47169821,0,0,1,1,0,0,1,136689444715824
47244000,1,1,1,1,0,1,0,46380307838262
47395388,1,1,1,1,0,1,0,49776818087734
4746765,1,1,1,1,0,1,0,21672213276523
47580737,1,0,1,1,0,1,0,138679140237366
47860443,1,1,1,1,0,1,0,232551883319961
47899156,1,1,1,1,0,1,0,232504259901355
47929455,0,1,1,1,1,0,1,15915878320049
4805929,1,1,1,1,0,1,0,45796485764784
4807490,1,1,1,1,0,1,0,118163010923898
48091111,1,1,1,1,0,1,0,42912760211728
48294682,1,1,1,1,0,1,0,213561818004522
48331044,1,1,1,1,0,1,0,52180795595034
48374897,1,1,1,1,0,1,0,111996337653442
48573432,1,1,1,1,0,1,0,265329085530578
48781366,1,1,1,1,0,1,0,21668128677671
48796175,1,1,1,1,0,1,0,118171164850756
48827673,1,1,1,1,0,1,0,50190230901515
48838599,1,1,1,1,0,1,0,39541005210878
4893137,1,1,1,1,0,1,0,225781496136002
49102400,1,0,1,1,0,1,0,110481917964849
49126084,1,1,1,1,0,1,0,93038024033565
49179117,0,0,1,1,0,0,1,64332751807363
49282445,1,1,1,1,0,1,0,16075606214683
49344059,1,0,1,1,0,1,0,247644337620748
49439805,1,0,1,1,0,1,0,150871193035118
49593921,1,1,1,1,0,1,0,108673159098375
49645032,0,1,1,1,1,0,1,56587591978602
49645657,1,1,1,1,0,1,0,122419941385941
49709310,1,1,1,1,0,1,0,276769851584422
49753109,1,1,1,1,0,1,0,126723140160167
49772855,1,1,1,1,0,1,0,116546354100586
49916170,1,1,1,1,0,1,0,175970570975552
50018137,1,1,1,1,0,1,0,19028934148456
50044435,0,0,1,1,0,0,1,126888664927649
5036203,1,1,1,1,0,1,0,115937939983428
5072250,1,1,1,1,0,1,0,229922886639300
5085510,1,0,1,1,0,1,0,128551152577275
5111205,1,1,1,1,0,1,0,55142560920066
5225127,1,1,1,1,0,1,0,242511917823443
5258174,1,1,1,1,0,1,0,29598763329026
5313135,1,1,1,1,0,1,0,188756451882070
5335619,1,1,1,1,0,1,0,128706363966403
5365584,1,1,1,1,0,1,0,86951066146834
5534206,1,1,1,1,0,1,0,22316529384524
5583704,1,1,1,1,0,1,0,49188978068125
5647811,1,1,1,1,0,1,0,258470246398771
5697860,1,1,1,1,0,1,0,189916991168578
5753681,0,1,1,1,1,0,1,68923450454847
5756725,1,1,1,1,0,1,0,137778064608975
5899319,1,1,1,1,0,1,0,2273148112408
6122583,1,1,1,1,0,1,0,44551359365715
6127317,1,1,1,1,0,1,0,139526356406028
6180514,1,0,1,1,0,1,0,275781147631884
6216549,1,1,1,1,0,1,0,125704003395784
6724667,1,1,1,1,0,1,0,139119206607530
6764420,1,1,1,1,0,1,0,218691038983614
6935716,1,1,1,1,0,1,0,15496946689094
7232457,1,1,1,1,0,1,0,48573826614436
7241228,1,1,1,1,0,1,0,142589027667675
7353329,1,1,1,1,0,1,0,209299746282008
7761668,0,1,1,1,1,0,1,137925394785872
7944748,1,1,1,1,0,1,0,65383707077187
7967512,1,1,1,1,0,1,0,221061687090682
8305909,1,1,1,1,0,1,0,249753922636803
8465792,1,1,1,1,0,1,0,267826919213771
8746659,1,0,1,1,0,1,0,20315333646088
8783113,1,1,1,1,0,1,0,85729604907731
9203424,1,1,1,1,0,1,0,192704128851683
9289149,1,1,1,1,0,1,0,43709721983715
9507536,1,1,1,1,0,1,0,233414189195080
9684350,1,1,1,1,0,1,0,202652832157467
9734594,0,1,1,1,1,0,1,53562688081737
9950005,1,0,1,1,0,1,0,147996047335931
10081677,1,1,1,1,0,1,0,114623939416405
10269768,1,1,1,1,0,1,0,122625947681628
10314749,1,1,1,1,0,1,0,211097711095142
10330392,1,1,1,1,0,1,0,261047476303072
10601238,1,0,1,1,0,1,0,175838496679724
10646981,1,1,1,1,0,1,0,206180758528676
1072954,1,1,1,1,0,1,0,229216456006247
10803271,1,1,1,1,0,1,0,271946817876118
10860498,1,1,1,1,0,1,0,20509602799166
10943758,1,1,1,1,0,1,0,248409327579739
10949900,1,1,1,1,0,1,0,80657940803474
10983505,1,1,1,1,0,1,0,160837641087064
11181061,1,1,1,1,0,1,0,135180124894582
11836430,1,1,1,1,0,1,0,204494190183831
12392116,1,1,1,1,0,1,0,117039795613535
12504885,1,1,1,1,0,1,0,23788236918393
12715117,1,1,1,1,0,1,0,176557663831968
12905560,1,1,1,1,0,1,0,26583847736784
13289936,1,1,1,1,0,1,0,165026952777061
13376113,1,1,1,1,0,1,0,51327925420666
13952645,0,1,1,1,1,0,1,229921487093950
14270564,0,0,1,1,0,0,1,27336653674167
14528438,1,0,1,1,0,1,0,101015252923105
14942745,1,1,1,1,0,1,0,10631344947561
15161603,1,1,1,1,0,1,0,38640714227009
15164355,0,0,1,1,0,0,1,27887370707884
15180330,1,1,1,1,0,1,0,144044259213299
15680309,1,1,1,1,0,1,0,59592279088462
15813922,0,0,1,1,0,0,1,34441817395282
15816858,1,1,1,1,0,1,0,220231484783372
16687285,1,1,1,1,0,1,0,186743969801940
16792733,1,1,1,1,0,1,0,11230879103971
17437933,1,1,1,1,0,1,0,275085592750361
18011570,1,1,1,1,0,1,0,8256380827500
18016381,1,0,1,1,0,1,0,266204024017289
18185161,1,1,1,1,0,1,0,62027849955713
18933505,1,1,1,1,0,1,0,109239830587865
18984267,0,1,1,1,1,0,1,120264487076553
19000696,1,1,1,1,0,1,0,161703530798976
19239653,1,1,1,1,0,1,0,59356425292173
19341372,1,1,1,1,0,1,0,84838091633364
19677447,1,1,1,1,0,1,0,165266605456081
19693107,1,1,1,1,0,1,0,228142013111335
20254745,1,1,1,1,0,1,0,117102427028965
20422084,1,1,1,1,0,1,0,143401141518522
21580494,1,1,1,1,0,1,0,58625344714645
21799859,1,1,1,1,0,1,0,207229047659532
21890336,1,1,1,1,0,1,0,65384770063724
2206249,1,1,1,1,0,1,0,62956257039402
22391894,1,1,1,1,0,1,0,177762362932356
22435037,1,1,1,1,0,1,0,271154611824336
2304930,1,1,1,1,0,1,0,209091300910485
23256923,1,1,1,1,0,1,0,145799779198898
23424292,1,1,1,1,0,1,0,150686558849284
2402856,1,1,1,1,0,1,0,35162548233187
24050614,1,1,1,1,0,1,0,53445662498295
24102747,1,1,1,1,0,1,0,57695509888844
2436697,1,1,1,1,0,1,0,137195564086796
2444291,1,1,1,1,0,1,0,171844117547185
2445666,1,1,1,1,0,1,0,191642971502356
24565545,1,1,1,1,0,1,0,232047575575785
24585013,1,1,1,1,0,1,0,24659271894161
2470953,1,1,1,1,0,1,0,40409598910532
2508412,1,1,1,1,0,1,0,144183993825589
25131065,1,1,1,1,0,1,0,30393165374429
25266342,1,1,1,1,0,1,0,62022451566215
25383190,1,1,1,1,0,1,0,278819783554733
2551008,1,1,1,1,0,1,0,270448662929398
25730884,1,1,1,1,0,1,0,56461719748450
2582150,1,1,1,1,0,1,0,93517102138197
2583949,1,1,1,1,0,1,0,5766530489714
25872853,1,0,1,1,0,1,0,216282775329580
25974124,0,1,1,1,1,0,1,95932364639882
26236312,1,1,1,1,0,1,0,39169263782729
26322224,1,1,1,1,0,1,0,149151241502949
26440715,1,1,1,1,0,1,0,274846663851461
26688354,0,1,1,1,1,0,1,225922478703194
26851410,1,0,1,1,0,1,0,58850172466322
27527890,1,1,1,1,0,1,0,171894766941925
27567341,1,1,1,1,0,1,0,5178552226406
27864151,1,1,1,1,0,1,0,41279010997906
28006134,0,0,1,1,0,0,1,170479859584286
2815908,1,0,1,1,0,1,0,336181516444
28755877,1,0,1,1,0,1,0,203516444694521
28956520,1,1,1,1,0,1,0,29745103222702
29879842,1,1,1,1,0,1,0,32892477202269
3005029,1,1,1,1,0,1,0,2032569941048
30496879,1,1,1,1,0,1,0,95643739645275
30587148,1,1,1,1,0,1,0,255293625893869
31749040,1,1,1,1,0,1,0,1933231243171
32048378,1,0,1,1,0,1,0,102692785045426
32343727,1,1,1,1,0,1,0,204306174375534
3245519,1,1,1,1,0,1,0,274540202395933
3256278,1,1,1,1,0,1,0,112778544043401
32612390,1,1,1,1,0,1,0,142501952778343
32677446,1,0,1,1,0,1,0,266639132442848
33089149,1,1,1,1,0,1,0,51524753964812
3332579,1,1,1,1,0,1,0,64835104273009
3365858,1,1,1,1,0,1,0,14502086561981
33902649,1,1,1,1,0,1,0,207461991022165
3411544,1,1,1,1,0,1,0,228151551829735
34833447,1,1,1,1,0,1,0,148631971226503
35107598,1,1,1,1,0,1,0,112233759361136
35381873,1,1,1,1,0,1,0,98790256887694
35397928,1,1,1,1,0,1,0,130348072300044
36126651,1,0,1,1,0,1,0,91687082103879
36464324,0,1,1,1,1,0,1,217176105969139
36492751,1,1,1,1,0,1,0,139320275464270
36673369,1,1,1,1,0,1,0,173970702760551
36941775,1,0,1,1,0,1,0,234214434329035
37147126,1,1,1,1,0,1,0,205001256463380
37292454,1,1,1,1,0,1,0,251724034028353
37460330,1,1,1,1,0,1,0,12709614930264
37514986,1,1,1,1,0,1,0,232228622671813
37712815,1,1,1,1,0,1,0,220696582920721
37718933,0,1,1,1,1,0,1,259519665715561
37720276,1,1,1,1,0,1,0,239236681995885
38073233,1,1,1,1,0,1,0,264783122964426
3850434,1,1,1,1,0,1,0,85030245420350
3863296,0,1,1,1,1,0,1,216866136522613
38740881,1,1,1,1,0,1,0,101903171446255
38820720,1,1,1,1,0,1,0,78002337878101
39116017,1,1,1,1,0,1,0,222316662054627
39413209,1,1,1,1,0,1,0,179515273440709
39552536,1,1,1,1,0,1,0,10030367603789
39569970,0,1,1,1,1,0,1,13613292796563
39593325,0,1,1,1,1,0,1,190873821463921
39738217,1,1,1,1,0,1,0,163263411220753
40068093,1,1,1,1,0,1,0,176215291443572
40431675,1,1,1,1,0,1,0,178461462081295
40469909,1,1,1,1,0,1,0,139566190680483
40724607,1,1,1,1,0,1,0,160785659351202
40745591,1,1,1,1,0,1,0,36194691754239
40832852,1,1,1,1,0,1,0,27379817026579
41349804,1,1,1,1,0,1,0,249001609260508
41499978,1,1,1,1,0,1,0,246961360509730
41885393,1,1,1,1,0,1,0,243499096107590
4250249,1,1,1,1,0,1,0,114832805451456
42629249,1,1,1,1,0,1,0,34653330085835
42925329,1,1,1,1,0,1,0,48360749946970
43086751,1,1,1,1,0,1,0,64672791947883
4354185,1,1,1,1,0,1,0,278125490593794
45329671,1,0,1,1,0,1,0,23613594283179
45390029,0,1,1,1,1,0,1,243529002936219
45564501,1,1,1,1,0,1,0,41309254577109
45566118,1,0,1,1,0,1,0,4508327862608
46182085,1,1,1,1,0,1,0,122020929766302
46187112,1,1,1,1,0,1,0,171293088882670
46382785,1,1,1,1,0,1,0,62798338388650
46609312,1,1,1,1,0,1,0,220085369716909
46885492,1,1,1,1,0,1,0,69961964266773
47088260,1,1,1,1,0,1,0,117021417320524
47400894,0,1,1,1,1,0,1,76956689509358
47610509,1,1,1,1,0,1,0,31529099665654
47701511,1,1,1,1,0,1,0,231234664994
47769743,1,1,1,1,0,1,0,99057861386062
47862722,0,0,1,1,0,0,1,209571576521459
47879460,1,1,1,1,0,1,0,136242308005666
47885973,1,0,1,1,0,1,0,271674167983694
47912585,0,1,1,1,1,0,1,209185492421733
47966624,0,0,1,1,0,0,1,98796252556975
4798190,1,1,1,1,0,1,0,53638639215025
48047377,1,1,1,1,0,1,0,194021637337030
48059302,1,1,1,1,0,1,0,46969970452241
48103833,1,1,1,1,0,1,0,192170944161358
48300088,1,0,1,1,0,1,0,24313222477124
48391718,1,1,1,1,0,1,0,173384801998620
48397452,1,0,1,1,0,1,0,163213927335694
48431932,0,1,1,1,1,0,1,26257123964389
48483192,1,1,1,1,0,1,0,115509936277663
48493883,1,1,1,1,0,1,0,41176945851742
48546169,1,1,1,1,0,1,0,155765343153171
48560078,1,1,1,1,0,1,0,145878463316899
48601394,1,1,1,1,0,1,0,280813436044025
4866495,1,1,1,1,0,1,0,68953890893411
48839367,1,1,1,1,0,1,0,101909443654636
48921789,1,1,1,1,0,1,0,7095786688898
48935450,0,0,1,1,0,0,1,55697987610782
49014782,1,1,1,1,0,1,0,267163009245046
49015851,1,1,1,1,0,1,0,177571171987643
49033677,1,1,1,1,0,1,0,120726376734151
49038944,0,1,1,1,1,0,1,8709396771021
49067074,0,1,1,1,1,0,1,63793004856404
49119819,1,1,1,1,0,1,0,107424796610154
49284327,0,0,1,1,0,0,1,114077298054361
49306455,1,0,1,1,0,1,0,268797822690541
49335621,0,1,1,1,1,0,1,42862773286567
49410710,0,0,1,1,0,0,1,257793715156806
49419400,0,1,1,1,1,0,1,141316404050050
49479344,1,0,1,1,0,1,0,126499488327339
49503904,1,1,1,1,0,1,0,200218176426823
49525327,1,1,1,1,0,1,0,244894667829437
49552946,1,1,1,1,0,1,0,212891908309196
49560168,0,0,1,1,0,0,1,20397405371232
49588991,1,1,1,1,0,1,0,270671121755621
49639853,0,1,1,1,1,0,1,213694270944904
49690522,1,0,1,1,0,1,0,279085010233972
49707756,1,1,1,1,0,1,0,248617368307322
49894901,1,1,1,1,0,1,0,192138296024290
50004383,1,1,1,1,0,1,0,168866688948776
5063427,1,1,1,1,0,1,0,121399514814413
5211208,1,1,1,1,0,1,0,83889285677590
5507553,1,1,1,1,0,1,0,167054691979126
5515605,1,1,1,1,0,1,0,66215501627235
5521795,1,1,1,1,0,1,0,107686443827187
5709952,1,1,1,1,0,1,0,118985574918965
5794857,1,1,1,1,0,1,0,73113924401764
5933717,1,1,1,1,0,1,0,188917920782312
6172876,1,0,1,1,0,1,0,234164907622012
6241566,1,1,1,1,0,1,0,47588266462703
6315595,1,1,1,1,0,1,0,198012078668480
6587406,1,1,1,1,0,1,0,18894210214935
6593212,1,1,1,1,0,1,0,258324967392628
6714577,1,1,1,1,0,1,0,44463464050984
6735610,0,1,1,1,1,0,1,181917441325316
6992675,1,1,1,1,0,1,0,121671414400367
6995709,1,1,1,1,0,1,0,163836563690579
7290832,1,1,1,1,0,1,0,235689256901399
7408885,1,1,1,1,0,1,0,42113976668549
7470816,1,0,1,1,0,1,0,196163164494520
7663687,1,1,1,1,0,1,0,169817282768289
7677743,1,1,1,1,0,1,0,258814516250036
7771915,1,0,1,1,0,1,0,94598794641725
7814441,1,1,1,1,0,1,0,263798984785847
8560439,1,1,1,1,0,1,0,172362646186605
8671449,1,1,1,1,0,1,0,275449938731590
9051564,1,1,1,1,0,1,0,101166882805109
9740253,1,1,1,1,0,1,0,25772959518017
1009451,1,1,1,1,0,1,0,233220368845647
10514110,1,1,1,1,0,1,0,253732327135735
10863168,1,1,1,1,0,1,0,46915580666409
11064994,1,1,1,1,0,1,0,216694707933889
11297913,1,1,1,1,0,1,0,203600891055328
11347080,1,1,1,1,0,1,0,254471520156315
11515457,1,1,1,1,0,1,0,189939813035428
11579431,1,1,1,1,0,1,0,6448746517855
11953189,1,1,1,1,0,1,0,37043680086451
12098033,1,1,1,1,0,1,0,163692610034105
12249466,1,1,1,1,0,1,0,191926725519568
12500858,1,1,1,1,0,1,0,199935661951944
12703599,1,1,1,1,0,1,0,199410597775262
12794672,0,1,1,1,1,0,1,112695284383067
12824229,1,1,1,1,0,1,0,22228718051442
12963215,1,1,1,1,0,1,0,251601863261535
12975686,1,1,1,1,0,1,0,252352485698209
13032331,1,1,1,1,0,1,0,25986253418578
13252531,1,1,1,1,0,1,0,200269296181535
13760022,0,1,1,1,1,0,1,13336481531470
13806549,1,1,1,1,0,1,0,143831838477126
13858745,1,1,1,1,0,1,0,210065687565781
14123412,1,1,1,1,0,1,0,87273803187484
14460155,1,1,1,1,0,1,0,141098754585846
14942262,1,1,1,1,0,1,0,215210643631548
15368947,1,1,1,1,0,1,0,224156004346531
16791652,1,1,1,1,0,1,0,144642391269291
17427506,1,1,1,1,0,1,0,170466017164287
17465717,1,0,1,1,0,1,0,77423743843410
18576837,1,1,1,1,0,1,0,106656859635807
18704378,1,1,1,1,0,1,0,118282410114048
18856329,1,1,1,1,0,1,0,3972853601442
18907558,1,1,1,1,0,1,0,44662985216234
18917503,1,1,1,1,0,1,0,228178061404490
18953941,1,1,1,1,0,1,0,41976476057710
19022787,1,1,1,1,0,1,0,31371599824238
19200743,1,1,1,1,0,1,0,80966909131193
19351266,1,1,1,1,0,1,0,91659028898297
19501197,0,0,1,1,0,0,1,243754477152415
19568416,1,1,1,1,0,1,0,80499114266313
19848482,1,1,1,1,0,1,0,252929510988590
19991171,1,1,1,1,0,1,0,34862199897475
20304211,1,1,1,1,0,1,0,36777394995782
