,ExternalScorer_LeaveUnscored_file1_col1
1561932719.0,2117.0
3095622577.0,2396.0
3227046837.0,2121.0
2251035578.0,2122.0
4062335936.0,2124.0
2522682305.0,2125.0
1705530308.0,2126.0
3696571334.0,2128.0
3501863883.0,2131.0
511906768.0,2132.0
4206736337.0,2133.0
3969135570.0,2177.0
1240241112.0,2135.0
4051833820.0,2136.0
2006040353.0,3370.0
2687480803.0,2522.0
1732637669.0,2531.0
3558003689.0,2141.0
135869424.0,2145.0
197093544.0,953.0
1333195762.0,2572.0
322589684.0,2148.0
1037939704.0,2151.0
1912189950.0,2154.0
4116632580.0,2156.0
1874916359.0,2158.0
3824833561.0,2163.0
927241245.0,2165.0
944157726.0,2166.0
1116599329.0,2167.0
1270992390.0,1513.0
3718927404.0,2169.0
4197446704.0,2171.0
3852096562.0,2721.0
1758966843.0,2176.0
2334716998.0,2179.0
3778204746.0,2181.0
1305760850.0,2183.0
244462675.0,2184.0
1919152996.0,2186.0
943707226.0,2187.0
2043376732.0,2188.0
4017534046.0,2836.0
2154708496.0,2190.0
2684771858.0,2193.0
2906420334.0,2194.0
4197151858.0,2196.0
3085964404.0,2198.0
2377872506.0,2199.0
1548748991.0,2200.0
3040318592.0,2201.0
3423802502.0,2205.0
1524790409.0,2946.0
1376646283.0,2955.0
3675509902.0,2208.0
865973392.0,2210.0
1120441496.0,2214.0
4151208132.0,2215.0
932664477.0,2216.0
3507590304.0,2217.0
384586913.0,3010.0
1546777764.0,2220.0
4211618984.0,2222.0
2979116205.0,2812.0
392377518.0,2224.0
4050719921.0,3047.0
1360598195.0,2228.0
4216542392.0,2230.0
2137593022.0,3078.0
256070847.0,3080.0
1673548992.0,2233.0
2848232641.0,2234.0
1465881794.0,2235.0
1740027076.0,3092.0
1355830470.0,3096.0
1706497234.0,2243.0
1679398101.0,2244.0
4025644250.0,3147.0
321967324.0,2246.0
1379431645.0,2247.0
358642912.0,2248.0
4029453550.0,2252.0
2136347889.0,2255.0
3048527090.0,2256.0
1077458166.0,2259.0
2152346877.0,2261.0
3623908612.0,2262.0
705066247.0,2263.0
873911567.0,3279.0
2242966804.0,2268.0
3933263128.0,3300.0
3587429660.0,2271.0
1051260193.0,174.0
183359707.0,2689.0
3109672237.0,2278.0
468416893.0,2699.0
1082086708.0,3380.0
947148085.0,2283.0
3069891465.0,2101.0
4263990585.0,2285.0
1236740319.0,977.0
1853191050.0,2287.0
1498838336.0,2290.0
3678401862.0,2294.0
2492675400.0,2295.0
2919210693.0,3325.0
1341625680.0,3037.0
2119570771.0,2299.0
1559860566.0,1384.0
2306061655.0,2301.0
2981311836.0,2302.0
3304576351.0,2304.0
1610184032.0,31.0
783765051.0,601.0
501962084.0,2308.0
3090437477.0,41.0
2208191846.0,2310.0
3979113834.0,2313.0
4272829805.0,57.0
1171027314.0,765.0
156964214.0,2319.0
588242317.0,2321.0
622466425.0,2322.0
173299067.0,2323.0
1156633980.0,2324.0
696685957.0,2326.0
2598065556.0,2332.0
3557094808.0,2334.0
1580438941.0,2336.0
84317600.0,2337.0
2855671201.0,2338.0
242955686.0,2340.0
738039210.0,2342.0
1651219599.0,3088.0
1239109318.0,2345.0
3485953609.0,2348.0
3742897593.0,2349.0
981652924.0,2351.0
335181247.0,2353.0
2883999170.0,3402.0
3567990215.0,2357.0
739218891.0,2358.0
171775437.0,319.0
466367952.0,2360.0
3863713234.0,2362.0
314179150.0,3146.0
3422180824.0,226.0
351587919.0,2367.0
4115720443.0,2229.0
2582709158.0,418.0
3290822121.0,393.0
1966446059.0,2373.0
3746575853.0,2094.0
1158059503.0,412.0
2937419248.0,2376.0
132953585.0,2042.0
3343150373.0,3061.0
2682582518.0,2380.0
3008132600.0,436.0
2487299384.0,1436.0
2009945606.0,2384.0
1071396361.0,2386.0
1720399375.0,2388.0
821933587.0,493.0
3058402847.0,530.0
1886295579.0,517.0
1795282466.0,2394.0
2374923813.0,542.0
3849475626.0,2397.0
3247797804.0,2586.0
1212634670.0,2399.0
1789539889.0,2401.0
1971115572.0,582.0
582489655.0,2405.0
2645702202.0,2406.0
3234780736.0,2407.0
4243338818.0,2409.0
91739717.0,2410.0
3588904522.0,2412.0
2483377740.0,2413.0
2236601934.0,2414.0
3094918738.0,2415.0
2176816726.0,2416.0
525997655.0,2417.0
3880154712.0,2418.0
261510752.0,2422.0
3435443813.0,2424.0
4198307433.0,2427.0
2388883054.0,2429.0
185407090.0,2431.0
617879162.0,2433.0
2118084886.0,2438.0
3478886022.0,2439.0
3402217097.0,2440.0
3218437773.0,2441.0
3883677327.0,798.0
941771033.0,2682.0
4180530846.0,2288.0
1275393695.0,2448.0
1332237991.0,2450.0
1638313586.0,2453.0
295515825.0,2455.0
3874215604.0,2457.0
3933861560.0,2458.0
4208424633.0,2459.0
3960059590.0,2464.0
3158144716.0,969.0
2527024846.0,2467.0
1205966543.0,2468.0
3253046904.0,2469.0
611202773.0,2470.0
3298506462.0,2472.0
3274798815.0,2473.0
2381166311.0,2475.0
1200830187.0,2476.0
1518423631.0,2480.0
602085114.0,2484.0
3883054843.0,1845.0
2494748414.0,2486.0
4201297666.0,2489.0
3657103121.0,2495.0
4285110044.0,2500.0
3899905824.0,2502.0
3661641508.0,2503.0
720672552.0,2504.0
4143560490.0,2506.0
1881110329.0,2510.0
1657820987.0,2512.0
2759186237.0,2513.0
3806140231.0,2517.0
313775948.0,2519.0
3561609037.0,1273.0
32388948.0,1293.0
2497869653.0,1297.0
3418183512.0,2525.0
2709034841.0,2526.0
2191300442.0,2527.0
2011993948.0,2528.0
1637365598.0,1322.0
1582536544.0,2532.0
2310846305.0,2533.0
1679660898.0,2534.0
1211938659.0,2535.0
1638676327.0,2537.0
1300567917.0,2540.0
4172461937.0,1372.0
1739863923.0,2543.0
1528485753.0,2546.0
3381188479.0,2547.0
288397188.0,2549.0
2030794629.0,1425.0
1491908492.0,2553.0
2550691725.0,2554.0
1921382330.0,2555.0
3404068752.0,2556.0
2750404497.0,1451.0
1645606805.0,2559.0
2551666585.0,2561.0
1604024219.0,3424.0
3550779297.0,2565.0
1221009051.0,2566.0
3451967396.0,2567.0
359864230.0,1504.0
179509162.0,2570.0
925185965.0,2765.0
2913793969.0,1525.0
1453414330.0,1556.0
3158480830.0,1568.0
226736066.0,2583.0
2265090379.0,1015.0
2477266886.0,2585.0
554056686.0,2587.0
3631372238.0,2588.0
2438748111.0,2589.0
2987530192.0,2590.0
2642753501.0,2591.0
580103847.0,2594.0
493197297.0,1685.0
2869240831.0,447.0
678940729.0,979.0
2079665836.0,2605.0
1284511760.0,2607.0
3449395218.0,2609.0
4085970964.0,1776.0
1613707386.0,2320.0
2610558998.0,267.0
437327904.0,3085.0
3232315427.0,2615.0
1729181738.0,2616.0
3657848878.0,2617.0
805615667.0,2618.0
976910388.0,2619.0
1977284662.0,2620.0
2596952119.0,1006.0
932018235.0,1875.0
427808828.0,2624.0
3456333885.0,2625.0
2493978686.0,2626.0
551057472.0,2627.0
715610178.0,2628.0
1811899403.0,450.0
2018506826.0,2632.0
2394025655.0,2633.0
1383159884.0,2634.0
1101158478.0,2635.0
4146624593.0,2636.0
3410212948.0,2564.0
1709185112.0,2639.0
2926860379.0,2641.0
1514248290.0,2642.0
1551325285.0,1981.0
2458753130.0,2644.0
3102701678.0,2645.0
1087592563.0,2647.0
138197111.0,2648.0
3933755514.0,124.0
2589694076.0,2651.0
4198365309.0,2652.0
3267967108.0,1012.0
1576130694.0,2656.0
2933889167.0,3196.0
4056283291.0,1937.0
503453855.0,2664.0
421583216.0,2665.0
330002118.0,3060.0
3832551592.0,2146.0
3581273116.0,457.0
3504232619.0,2671.0
829192364.0,2672.0
76011693.0,2673.0
3719747758.0,2674.0
3869382833.0,2675.0
875118281.0,3328.0
3986745716.0,2677.0
1837160634.0,2678.0
1132714357.0,2870.0
789592262.0,2683.0
88373450.0,2685.0
788560084.0,2687.0
3615217883.0,2275.0
2072312029.0,2691.0
4255810597.0,462.0
893065444.0,2694.0
4022775505.0,2696.0
1085602029.0,2697.0
3320682734.0,2698.0
1109121263.0,2335.0
1745590513.0,2701.0
1220720897.0,2385.0
3614505789.0,2707.0
361732358.0,2708.0
3407411468.0,2709.0
2887596301.0,2710.0
3459275023.0,2420.0
927439134.0,2717.0
1956268421.0,2718.0
729512225.0,742.0
3691403563.0,2724.0
1200462129.0,2727.0
697006387.0,2729.0
4029937973.0,1843.0
159635782.0,2738.0
4075493706.0,2581.0
1369454925.0,2743.0
1951029591.0,2746.0
203774297.0,2747.0
958658909.0,2749.0
3265034590.0,2750.0
1576114533.0,2752.0
72718694.0,2753.0
1871985001.0,2754.0
1741699434.0,2755.0
2099632493.0,1055.0
4113152368.0,2758.0
3583203698.0,2759.0
3117619572.0,2760.0
2343754101.0,2761.0
848662249.0,2763.0
1403378041.0,2764.0
1361631611.0,2693.0
3914362602.0,328.0
4643202.0,2768.0
3307264388.0,2770.0
3271063951.0,2772.0
485333393.0,2773.0
670357906.0,2774.0
2863987099.0,2775.0
4149287333.0,2778.0
37935529.0,2780.0
3328186799.0,2783.0
689772978.0,2784.0
2537568694.0,2785.0
2277284281.0,934.0
3422230977.0,2789.0
512334274.0,2790.0
3200489924.0,2792.0
2457386742.0,2793.0
2308995527.0,2794.0
3073882568.0,2795.0
1854691785.0,2796.0
3566295499.0,2797.0
2187549133.0,2798.0
3618181813.0,2012.0
203979224.0,2933.0
4241785291.0,2803.0
2437863907.0,2804.0
1359378916.0,2805.0
2463136232.0,2806.0
1709521385.0,2969.0
2901006827.0,2808.0
2333530607.0,2988.0
1786010104.0,2814.0
3288160761.0,3017.0
3883276796.0,2816.0
669817356.0,2822.0
3263830544.0,2823.0
2657384977.0,2824.0
3585636883.0,2825.0
2131909140.0,2826.0
2667043355.0,2827.0
2404661795.0,2829.0
2846800427.0,2832.0
3553172013.0,3139.0
3289564253.0,486.0
3250715193.0,3169.0
4081252925.0,3180.0
271497799.0,2843.0
3817855562.0,2845.0
2499344973.0,2846.0
957332047.0,2847.0
3397794385.0,2848.0
3967015511.0,2265.0
875764320.0,2854.0
2753223268.0,2855.0
771340907.0,2857.0
2449627756.0,2858.0
1806793328.0,3308.0
3736459894.0,2861.0
1148893818.0,2862.0
2990185083.0,2863.0
2046892668.0,3341.0
3467385471.0,2865.0
1449008960.0,3383.0
1351482663.0,2055.0
2776128130.0,2867.0
40491651.0,3362.0
2571655820.0,2873.0
1929247386.0,2878.0
1227471515.0,2879.0
1134443164.0,2880.0
1882749605.0,2884.0
3033774758.0,2885.0
430414510.0,2888.0
1319968541.0,2068.0
586021554.0,2890.0
2315229877.0,2892.0
1948625147.0,2894.0
4081760952.0,2895.0
358260511.0,3369.0
22256316.0,2898.0
1331550909.0,48.0
2311822017.0,2900.0
3590882422.0,494.0
1204391713.0,2904.0
4018109131.0,2907.0
1888672462.0,2908.0
3612859092.0,2909.0
1731795669.0,2910.0
2839780066.0,2914.0
866073317.0,2915.0
2907028199.0,2253.0
4265422151.0,1441.0
3729758955.0,2917.0
3384551890.0,1080.0
363141879.0,1918.0
3755088636.0,2923.0
1520301184.0,2452.0
2890521360.0,2932.0
1019198242.0,2939.0
98581287.0,329.0
1060059945.0,956.0
1570650922.0,2942.0
3749239597.0,2943.0
3089701680.0,2944.0
767754035.0,3376.0
2417144969.0,2206.0
3785988920.0,2947.0
4255292219.0,2949.0
970193724.0,1043.0
2117811005.0,1199.0
3638917951.0,3161.0
15145794.0,406.0
3649688715.0,2479.0
4022688588.0,2957.0
3338779471.0,2958.0
3563690834.0,2959.0
625179483.0,2960.0
1847245667.0,2961.0
2918734700.0,2963.0
4055022445.0,505.0
2867346286.0,509.0
4124490216.0,2967.0
3814265525.0,2800.0
2310486505.0,3189.0
3369384825.0,2971.0
3082582913.0,16.0
2331876230.0,2976.0
1665702791.0,2977.0
3598203784.0,2978.0
1988500374.0,2985.0
4022524826.0,2043.0
16030619.0,1497.0
4160281504.0,2991.0
4037139365.0,2993.0
764009382.0,2994.0
3221486508.0,3246.0
2970154141.0,2998.0
3929193078.0,3001.0
878579529.0,3002.0
1343527868.0,3003.0
4068178877.0,3004.0
1738030014.0,709.0
4241914816.0,3007.0
1839918322.0,1477.0
1815354318.0,3012.0
105642960.0,3014.0
2622856149.0,1706.0
2600873807.0,1869.0
2794118114.0,3022.0
2043248465.0,3392.0
1962322428.0,1097.0
3842497516.0,3026.0
2148965358.0,3027.0
158940143.0,3028.0
2604497909.0,3029.0
268442623.0,1283.0
1109564424.0,3032.0
2079505419.0,3034.0
1510816782.0,3035.0
3922295823.0,2341.0
3368393744.0,919.0
2482302037.0,1337.0
2147465338.0,3039.0
3856037277.0,3040.0
2974096410.0,946.0
372857885.0,3043.0
380673055.0,3044.0
394984483.0,3045.0
1533582384.0,3052.0
4219345971.0,3339.0
183204935.0,1064.0
3971218504.0,3058.0
1105067091.0,3062.0
50076758.0,3063.0
1130470487.0,3365.0
173341789.0,3066.0
2941705310.0,793.0
2398788706.0,3068.0
2257353829.0,3071.0
1989368937.0,3072.0
24755307.0,3073.0
4186537070.0,3074.0
250920048.0,3076.0
702889076.0,3077.0
4182602942.0,2231.0
2302891199.0,2232.0
881204355.0,905.0
309935240.0,3086.0
1974402191.0,1239.0
3958791318.0,3090.0
2561965207.0,3091.0
3936615581.0,3094.0
2759880560.0,3202.0
3182419120.0,3099.0
2401565873.0,521.0
4291488745.0,3102.0
2840263860.0,3103.0
1814088826.0,3104.0
410565817.0,205.0
670366919.0,1374.0
2472254668.0,3112.0
2760817870.0,3113.0
68991036.0,2511.0
395738321.0,3115.0
2375990486.0,1414.0
1395580121.0,3120.0
2931588314.0,3121.0
1750662364.0,3122.0
1260751404.0,3190.0
3970042405.0,1115.0
1120148704.0,3124.0
2257001698.0,3125.0
1039301878.0,3131.0
886897913.0,3132.0
491535621.0,3135.0
2194177287.0,3136.0
3141172489.0,3137.0
2228226605.0,1117.0
3968851216.0,3140.0
227245329.0,3141.0
1556585746.0,3142.0
2614397486.0,3143.0
3611704599.0,3144.0
808714118.0,3150.0
1889213735.0,402.0
2509626664.0,3152.0
2419561692.0,3153.0
651050282.0,1620.0
2701409582.0,3155.0
1211170095.0,3156.0
4158479668.0,460.0
2255150393.0,3159.0
376003904.0,3160.0
787487372.0,3162.0
2713115974.0,571.0
1545878855.0,3164.0
1000660300.0,3166.0
1260887373.0,3167.0
3495624015.0,3168.0
2173959522.0,3173.0
2280783209.0,1774.0
2105236843.0,3177.0
3299913618.0,2663.0
1570651505.0,3181.0
209313138.0,3182.0
2505014644.0,3184.0
3698515322.0,3185.0
164953467.0,3186.0
538404590.0,1053.0
1843297665.0,3191.0
1591762309.0,2016.0
3103078432.0,2613.0
2015690124.0,111.0
3931028877.0,3197.0
3262332304.0,3199.0
354131348.0,3200.0
4046083310.0,3201.0
1108729241.0,3203.0
1295580580.0,3207.0
2963283368.0,3210.0
1618673067.0,3211.0
1362372441.0,796.0
3950779824.0,3213.0
3384843698.0,3215.0
287219131.0,3219.0
2583739840.0,3222.0
2610486723.0,3223.0
2330787268.0,2000.0
2337250757.0,2003.0
1241464267.0,2582.0
3397828046.0,3227.0
340975058.0,3229.0
799989205.0,3230.0
235994585.0,3231.0
3336568290.0,3235.0
3255694526.0,3237.0
1904492019.0,2120.0
65797629.0,1428.0
2966199806.0,2149.0
3281387017.0,2174.0
4051443216.0,3248.0
3813654034.0,3250.0
2359614999.0,1462.0
1542995481.0,2213.0
3462888987.0,2219.0
2056594679.0,3023.0
2441575971.0,3257.0
2037194281.0,3260.0
2979749419.0,3261.0
1328774706.0,648.0
1620573756.0,3268.0
1255956033.0,3270.0
2282454601.0,3273.0
1746599500.0,3274.0
4241981006.0,3275.0
4111670865.0,3277.0
448503396.0,3282.0
2145680999.0,3283.0
2903367273.0,3284.0
1849286254.0,3285.0
3360521839.0,3286.0
4087340658.0,3287.0
3924696691.0,2456.0
583376511.0,1797.0
2184633986.0,3292.0
3272932995.0,3293.0
2094557805.0,3298.0
3511541392.0,472.0
4168267032.0,2269.0
599457430.0,3301.0
1678261911.0,3302.0
2295021210.0,3303.0
2397413019.0,3304.0
791486108.0,2569.0
2647432870.0,3312.0
2173427367.0,3313.0
4165164713.0,3314.0
873627318.0,3318.0
510492343.0,3319.0
153026235.0,3321.0
1188789953.0,3324.0
3977731781.0,2389.0
2705112774.0,3326.0
2528212257.0,2274.0
2161078220.0,2314.0
148438730.0,2680.0
991469263.0,3332.0
3454443216.0,3333.0
206110424.0,1379.0
1623826137.0,3335.0
1175566970.0,3336.0
2716475113.0,3447.0
3763732209.0,3346.0
3477126898.0,3347.0
3276087030.0,3350.0
1421057783.0,3351.0
2459865723.0,1991.0
3654246152.0,3357.0
2863300363.0,3358.0
1191894799.0,3359.0
2867445520.0,3360.0
639244931.0,2868.0
2574704410.0,2881.0
3724459805.0,2889.0
3113393951.0,2897.0
3963895585.0,860.0
1363935017.0,3373.0
1729862983.0,3375.0
3275121971.0,1636.0
3526450996.0,2948.0
2810986298.0,3381.0
1139621696.0,2096.0
1455914817.0,3384.0
1651703618.0,3385.0
764501827.0,2830.0
4109639495.0,3387.0
925630280.0,3388.0
1283660428.0,3389.0
3522961232.0,3021.0
2566176593.0,2723.0
1788977308.0,3393.0
1050025814.0,3394.0
2653339480.0,3395.0
2848199995.0,3397.0
3062693740.0,3087.0
3951886190.0,3400.0
1800560616.0,629.0
2359730034.0,3404.0
2539634665.0,3458.0
2884132730.0,3406.0
1069350779.0,3407.0
3048705453.0,3409.0
865197954.0,3410.0
3574120325.0,3411.0
1634516870.0,3412.0
606248839.0,3413.0
2726870921.0,3414.0
2697568142.0,3417.0
1680088979.0,3183.0
2982068117.0,484.0
257654678.0,3421.0
2357903260.0,3426.0
3565502365.0,3427.0
713408414.0,3428.0
224853921.0,3429.0
171698843.0,3193.0
3975717091.0,593.0
52305841.0,3434.0
3851599795.0,3435.0
2988146614.0,3436.0
773332920.0,101.0
729505721.0,3438.0
1576640450.0,3441.0
2883264454.0,3311.0
3855073226.0,3445.0
1174044620.0,3446.0
2135293904.0,1138.0
1836335061.0,3449.0
1701158876.0,3451.0
1650802653.0,3452.0
3124314078.0,3453.0
3740147683.0,3456.0
2438152168.0,3457.0
571367201.0,2197.0
2691129325.0,3460.0
1736278008.0,3464.0
4011778046.0,3466.0
