idnum,HomeScorer_LeaveUnscored
   258698171338,11.408086683260038
   569270910531,7.804119218743297
   631975176149,0.840226590827886
   658126335294,7.461710053655132
   687482356036,0.189750290360046
   945607883920,0.430547904582281
  1147283948559,7.057821440762108
  1913294913964,1.050578458025315
  2337042201904,0.968115942028986
  2353859450798,4.936582798002354
  2460499892258,4.881106919554477
  2524181563692,3.117822036444278
  2972578783100,0.209483562001548
  2996348330800,3.000982592570014
  3009204510936,7.722949012388385
  3011738404252,0.369363989250523
  3155189542350,8.650181731888907
  3632221716282,0.623921252465234
  3856328386426,0.623465472950262
  3865250568007,3.883072847047459
  3897937419248,12.777577801208635
  3950608145449,1.685590150953592
  4088041245112,7.851245166126811
  4298295898481,0.814189391456586
  4494323910142,9.287075376730547
  4603053319033,0.062500000000000
  4620587750034,5.603440115045856
  4800809322366,3.786343029560238
  5175023617523,0.937816370202903
  5221602773221,3.627428567195439
  5241036466357,9.133096522031376
  5469961537797,0.222421203438395
  5727601372204,6.390687351052422
  5924833852991,5.964253854833414
  6209135084321,0.401936026936027
  6274059218473,2.125132339313478
  6672072794453,4.518006993006993
  6832206520752,5.353070673174091
  6859238504816,3.712638936860760
  7008883707881,8.321934334522695
  7055609249447,8.005390082736735
  7255668128615,7.335749683920391
  7736780763518,0.052845528455285
  8095518359040,4.709146421352538
  8410954545458,3.277467048239152
  8817330948829,4.228931126881496
  8931736950731,10.071545570390240
  9656641281881,5.133410599746294
  9727339753854,1.418377001474848
  9979936110964,0.903654809258638
 10140320588225,5.267899084201426
 10432691801952,5.712296809151113
 10602485961135,7.580810447296162
 10706864085044,0.836898500501133
 10777270957114,7.239333716811451
 11073154708019,1.503642758379788
 11284451395139,6.991817938196271
 11739820685079,7.964853054004846
 11821004619017,6.105430065993116
 11889485779040,5.633423809020361
 12237877904500,0.524953982332510
 12247431340932,1.922789397188153
 12353044983130,1.971492781672715
 12423169295641,0.426530612244898
 12536353275638,5.312772284131258
 12586095141418,8.037304060604653
 12610776467185,0.760470873067012
 12930379978023,8.184944804299644
 13532378160057,4.062449275088862
 13906083166000,0.460869565217391
 14390040804953,6.448328052987983
 14485876435491,7.686268666663377
 14881608902835,4.711855658633481
 14935374395774,5.486931124342224
 15075579174893,10.344035606439688
 15277606030909,0.843296967762106
 15437316842741,0.083870967741935
 15499232110811,10.798277896357289
 15511381604113,10.305385739637096
 15566036015546,6.358758170408646
 15575538855167,4.897572305807134
 15611561313486,9.583265108874865
 15678587062792,1.458569210153156
 15812572506467,7.134850571851527
 16387996942050,9.396160794941284
 16670567265301,1.462731751007613
 17086504924494,11.378929512544417
 17986297056846,8.130331963118850
 18638174906044,6.272781680684111
 18848612008359,5.250793650793651
 18916968095002,3.753154253154253
 19121668426402,5.404288296177451
 19493773013317,1.169288679588477
 19935917689484,1.666336558122826
 20024673013863,1.826070935679800
 20097825735918,1.451670560493230
 20108528656475,7.158586238791103
 20494884621437,5.132532991291050
 20835441401605,0.024390243902439
 21084651253584,9.658891122668775
 21100770633980,0.217175869693855
 21179766361046,5.077292605874008
 21502818957945,1.671629679884192
 21635546029157,5.509847015729369
 21762025675002,3.200000000000000
