idnum,score
7.86930634056e+13,0.249341738282
2.73373407574e+14,11.4270092821
2.3399799431e+14,4.98099766664
1.97549912136e+14,6.33054413585
2.3886262613e+14,3.71804030511
6.46577924833e+13,6.94351019826
2.03617655831e+14,3.64219114219
3.43193176453e+13,9.9348638059
2.53267019122e+14,9.41577526956
2.13025664627e+14,1.31805467703
7.81960629576e+13,5.04245621854
2.12722606772e+14,3.093717254
5.82875917312e+13,2.72826995137
2.69060688548e+14,10.3860021568
1.52571153868e+14,5.32180250586
1.22730761255e+14,5.89195776104
2.46049989226e+12,4.88110691955
2.58640255296e+14,9.65107530004
1.40361824098e+14,3.13068399549
5.48247789937e+13,6.97963732538
1.58886757696e+14,3.90302664383
7.85995216712e+13,0.336656410187
1.54518904769e+14,7.49955349284
1.4449794569e+14,15.2078488716
3.48032367555e+13,6.1790913886
7.84273924977e+13,1.48976733234
2.4555985488e+14,10.0328806617
5.22975546901e+13,8.99700125358
2.60878559339e+14,4.18206863674
1.0706864085e+13,0.836898500501
2.51108221494e+14,8.61738059101
1.50980990105e+14,6.33379922011
3.4029663615e+13,6.34219914633
2.6772162345e+13,0.4793761407
2.1226200336e+14,10.163428917
2.21998433363e+13,3.33128695423
2.16721837277e+14,5.02403569996
4.37947582076e+13,1.1428286048
1.51138005783e+14,7.89450145427
1.73221011544e+14,9.78626591601
1.72538211542e+14,5.29126711648
2.28620363698e+14,5.50133454532
2.50520108816e+14,2.6131484588
9.72733975385e+12,1.41837700147
4.02778498192e+13,0.151133501259
1.46131079149e+14,1.22973040749
6.20852614309e+13,0.57439935821
2.01085286565e+13,7.15858623879
1.27358305839e+14,8.32565983389
1.29321953504e+14,4.56022056063
6.65243255666e+13,4.39124463135
2.28944192469e+14,0.869047619048
1.1889485779e+13,5.63342380902
2.80768488768e+14,5.25651638501
1.9315379542e+14,6.39180282519
2.76452753114e+14,8.24997496095
1.27247623042e+14,2.70882324266
2.00246730139e+13,1.82607093568
1.59522741979e+14,0.650351725884
2.68444604582e+14,2.49697111583
3.59164617947e+13,0.501489688729
8.07404336928e+13,5.95026606883
9.87846912063e+13,6.14727020215
2.66717987627e+14,11.6368413939
2.49800242018e+14,4.18697328313
2.5451037875e+14,3.17678013297
5.78214037224e+13,6.12139702474
1.25292344816e+14,8.00277408635
2.11040416498e+14,7.7808654362
2.30311325626e+14,1.77805878332
1.93307458313e+14,1.98784232717
2.04939099882e+14,1.17382617572
1.49213426403e+14,7.76257092151
1.6014536927e+14,1.56024315913
2.1309104886e+14,3.97585760541
2.29027957233e+14,0.320623306233
3.1312609829e+13,6.67651586219
6.74887083173e+13,9.23835419735
1.31292439485e+14,6.95351564762
1.51988044898e+14,1.9358974359
2.11286055993e+14,2.24414395655
1.82960956725e+14,4.4503299138
2.53401079372e+14,7.67079541757
3.39041158064e+13,8.3835105386
2.68896758581e+13,4.35833920972
1.77409380272e+14,7.50492349498
2.30602931567e+14,7.27980307149
6.66297038174e+13,6.96198094755
2.65010756604e+14,13.619675485
