user_id,score,origin_id
2144358400,993.0,b6351fd71d1f2e87dcd2ed88d34e56df
3800760322,767.0,b6351fd71d1f2e87dcd2ed88d34e56df
353755139,594.0,b6351fd71d1f2e87dcd2ed88d34e56df
2729656324,754.0,b6351fd71d1f2e87dcd2ed88d34e56df
2830325078,465.0,b6351fd71d1f2e87dcd2ed88d34e56df
1342382092,675.0,b6351fd71d1f2e87dcd2ed88d34e56df
3755720717,669.0,b6351fd71d1f2e87dcd2ed88d34e56df
1318838287,49.0,b6351fd71d1f2e87dcd2ed88d34e56df
946176016,951.0,b6351fd71d1f2e87dcd2ed88d34e56df
453500945,373.0,b6351fd71d1f2e87dcd2ed88d34e56df
3191791619,309.0,b6351fd71d1f2e87dcd2ed88d34e56df
839647252,171.0,b6351fd71d1f2e87dcd2ed88d34e56df
2151395332,812.0,b6351fd71d1f2e87dcd2ed88d34e56df
2511904795,198.0,b6351fd71d1f2e87dcd2ed88d34e56df
3333611548,745.0,b6351fd71d1f2e87dcd2ed88d34e56df
3082582913,10.0,b6351fd71d1f2e87dcd2ed88d34e56df
3764346391,823.0,b6351fd71d1f2e87dcd2ed88d34e56df
3737272353,1031.0,b6351fd71d1f2e87dcd2ed88d34e56df
185188386,174.0,b6351fd71d1f2e87dcd2ed88d34e56df
573325347,1127.0,b6351fd71d1f2e87dcd2ed88d34e56df
2124324901,291.0,b6351fd71d1f2e87dcd2ed88d34e56df
197165095,718.0,b6351fd71d1f2e87dcd2ed88d34e56df
1188814891,1071.0,b6351fd71d1f2e87dcd2ed88d34e56df
982360109,330.0,b6351fd71d1f2e87dcd2ed88d34e56df
1910931504,348.0,b6351fd71d1f2e87dcd2ed88d34e56df
3838459955,598.0,b6351fd71d1f2e87dcd2ed88d34e56df
966934580,775.0,b6351fd71d1f2e87dcd2ed88d34e56df
3572959924,990.0,b6351fd71d1f2e87dcd2ed88d34e56df
1910325309,797.0,b6351fd71d1f2e87dcd2ed88d34e56df
2453086270,458.0,b6351fd71d1f2e87dcd2ed88d34e56df
1563967552,856.0,b6351fd71d1f2e87dcd2ed88d34e56df
3684496736,885.0,b6351fd71d1f2e87dcd2ed88d34e56df
3562463301,40.0,b6351fd71d1f2e87dcd2ed88d34e56df
3795304520,576.0,b6351fd71d1f2e87dcd2ed88d34e56df
421388363,802.0,b6351fd71d1f2e87dcd2ed88d34e56df
1053548620,168.0,b6351fd71d1f2e87dcd2ed88d34e56df
596918352,739.0,b6351fd71d1f2e87dcd2ed88d34e56df
3317047384,1129.0,b6351fd71d1f2e87dcd2ed88d34e56df
2813616217,229.0,b6351fd71d1f2e87dcd2ed88d34e56df
2834915421,845.0,b6351fd71d1f2e87dcd2ed88d34e56df
3090437477,613.0,b6351fd71d1f2e87dcd2ed88d34e56df
892067936,228.0,b6351fd71d1f2e87dcd2ed88d34e56df
1650581602,584.0,b6351fd71d1f2e87dcd2ed88d34e56df
595230820,96.0,b6351fd71d1f2e87dcd2ed88d34e56df
271982693,592.0,b6351fd71d1f2e87dcd2ed88d34e56df
2847694951,454.0,b6351fd71d1f2e87dcd2ed88d34e56df
1811882090,308.0,b6351fd71d1f2e87dcd2ed88d34e56df
3834668077,1254.0,b6351fd71d1f2e87dcd2ed88d34e56df
377551549,947.0,b6351fd71d1f2e87dcd2ed88d34e56df
358387950,1128.0,b6351fd71d1f2e87dcd2ed88d34e56df
2734688958,831.0,b6351fd71d1f2e87dcd2ed88d34e56df
2101526646,673.0,b6351fd71d1f2e87dcd2ed88d34e56df
1919869055,867.0,b6351fd71d1f2e87dcd2ed88d34e56df
2962792580,899.0,b6351fd71d1f2e87dcd2ed88d34e56df
2152991425,521.0,b6351fd71d1f2e87dcd2ed88d34e56df
3417661576,852.0,b6351fd71d1f2e87dcd2ed88d34e56df
4272829805,1052.0,b6351fd71d1f2e87dcd2ed88d34e56df
1438113939,811.0,b6351fd71d1f2e87dcd2ed88d34e56df
1054392476,157.0,b6351fd71d1f2e87dcd2ed88d34e56df
2703515805,198.0,b6351fd71d1f2e87dcd2ed88d34e56df
1398325407,221.0,b6351fd71d1f2e87dcd2ed88d34e56df
3525836960,665.0,b6351fd71d1f2e87dcd2ed88d34e56df
2741083081,733.0,b6351fd71d1f2e87dcd2ed88d34e56df
2587648164,1061.0,b6351fd71d1f2e87dcd2ed88d34e56df
273670311,1010.0,b6351fd71d1f2e87dcd2ed88d34e56df
1003888808,82.0,b6351fd71d1f2e87dcd2ed88d34e56df
1604305068,717.0,b6351fd71d1f2e87dcd2ed88d34e56df
2876659058,720.0,b6351fd71d1f2e87dcd2ed88d34e56df
1688445104,882.0,b6351fd71d1f2e87dcd2ed88d34e56df
686342322,641.0,b6351fd71d1f2e87dcd2ed88d34e56df
1118838963,872.0,b6351fd71d1f2e87dcd2ed88d34e56df
779665589,372.0,b6351fd71d1f2e87dcd2ed88d34e56df
522795721,635.0,b6351fd71d1f2e87dcd2ed88d34e56df
3389104312,425.0,b6351fd71d1f2e87dcd2ed88d34e56df
1134182585,470.0,b6351fd71d1f2e87dcd2ed88d34e56df
